dataset,image,height,width,gt_vessel_pixels,pred_vessel_pixels,dice,iou,sensitivity,specificity,precision,terminal_dice,terminal_iou,terminal_sensitivity,terminal_specificity,terminal_precision,gt_endpoint_count,pred_endpoint_count,endpoint_recall,endpoint_precision,missed_endpoint_count
AFIO,IM005523.png,1000,1504,134221,169447,0.5164916948773002,0.3481555803184948,0.5842677375373452,0.9335469444341021,0.4628054789993331,0.31089145841104066,0.1840565308601082,0.23535225187067627,0.9986812896105796,0.45784125240318596,95,2566,0.7157894736842105,0.051831644583008575,27
AFIO,IM005524.png,1000,1504,159562,165369,0.5380957803349019,0.36807868333410526,0.5478873415976235,0.9420226146538554,0.5286480537464701,0.32299779573842763,0.1926042762004907,0.24119389882585318,0.9984620911145792,0.48877029130531463,119,2672,0.7226890756302521,0.06736526946107785,33
AFIO,IM005558.png,1000,1504,147908,175178,0.5384263013562952,0.36838806134506813,0.5880614976877518,0.9349609023576572,0.4965178275810889,0.34403769481696267,0.207756960252145,0.2627615989369948,0.9984006357322459,0.4981108312342569,115,2769,0.7565217391304347,0.05453232213795594,28
AFIO,IM005713.png,1000,1504,146731,164350,0.5545372427117053,0.3836399380860035,0.5878307924024235,0.9424601902791562,0.5248128993002739,0.2890524379024839,0.16894289708570814,0.22914235705950992,0.9983682264364684,0.39138016940707526,105,2292,0.6857142857142857,0.05846422338568935,33
AFIO,IM005806.png,1000,1504,113713,191585,0.434500062234276,0.27754716033677584,0.5832754390439088,0.909904214021997,0.34619620533966644,0.3276613405270803,0.19593001613103364,0.2660488626790227,0.9985821710005908,0.42641101809343773,78,3279,0.8333333333333334,0.043000914913083256,13
AFIO,IM005833.png,1000,1504,149008,176287,0.4979603129467099,0.3315227402037634,0.543541286373886,0.9296711714903114,0.4594326297458122,0.3491590641097251,0.21150375939849625,0.2809347847797863,0.9977998469866204,0.46114754098360655,145,2633,0.7655172413793103,0.08203570072161033,34
AFIO,IM005834.png,1000,1504,168661,169582,0.567444115621018,0.39610609387640544,0.5689934246802758,0.9448716767802033,0.5659032208607045,0.3970062935873448,0.2476655348047538,0.32582596556537924,0.9977291219517095,0.5079802669762042,149,2718,0.8456375838926175,0.08866813833701251,23
AFIO,IM006037.png,1000,1504,112237,165997,0.48536124269499775,0.3204468658643077,0.6016019672656967,0.929244418769575,0.4067663873443496,0.34600806944614254,0.20919574216439976,0.269267364414843,0.9989931576085325,0.4839261285909713,63,2559,0.6507936507936508,0.02618210238374365,22
AFIO,IM006105.png,1000,1504,139913,178291,0.47798267777903486,0.31404549133616344,0.5435377698998664,0.9250465696102961,0.4265386362744053,0.37760382114899826,0.2327445207719987,0.30415731537886076,0.998079139968541,0.49781353856917965,117,3086,0.7435897435897436,0.05476344782890473,30
AFIO,IM006106.png,1000,1504,149625,175270,0.522704258298835,0.3538250626086014,0.567498746867168,0.9332843562528842,0.4844639698750499,0.4080619779687689,0.25633031708615317,0.3413325232887809,0.9978080801861158,0.5072223894071622,140,3082,0.8428571428571429,0.07981829980532122,22
CHASEDB1,Image_01L.jpg,960,999,66885,157377,0.47380296260623733,0.31044678439117884,0.7943186065635045,0.8831492285533343,0.33758427216175174,0.27650367806144527,0.1604318353000251,0.3310880829015544,0.9978550009925714,0.23736998514115898,57,3857,0.7543859649122807,0.023852735286492094,14
CHASEDB1,Image_01R.jpg,960,999,72838,144691,0.49362613720469456,0.327691650390625,0.7371015129465389,0.8973123509087093,0.37105970654705545,0.27047474938528465,0.1563867016622922,0.3291896869244936,0.9974918170531358,0.22953451043338685,71,3853,0.7605633802816901,0.03633532312483779,17
CHASEDB1,Image_02L.jpg,960,999,77820,159727,0.4918605581211297,0.3261373215651465,0.7507067591878694,0.8850377885204602,0.3657490593324861,0.26614812309773417,0.15350107275209673,0.33039462636439965,0.9971306360266678,0.22281993204983014,80,3785,0.8375,0.037516512549537646,13
CHASEDB1,Image_02R.jpg,960,999,74890,162005,0.47818653833977076,0.31422151951402183,0.7563092535719055,0.8808290448453316,0.34961883892472456,0.23356198761920696,0.13222201174464862,0.3155515370705244,0.9967946172143792,0.1853917662682603,83,3828,0.6987951807228916,0.040229885057471264,25
CHASEDB1,Image_03L.jpg,960,999,75196,157669,0.5149077791853649,0.34671771353223874,0.7972764508750465,0.8894408968098443,0.38023961590420435,0.2906574394463668,0.1700404858299595,0.33770630554380027,0.9975644862372567,0.2551150895140665,63,3677,0.8253968253968254,0.033995104704922494,11
CHASEDB1,Image_03R.jpg,960,999,72421,143820,0.5173024542061866,0.34889277025762583,0.7723036135927425,0.9008717385934657,0.3888958420247532,0.25757575757575757,0.14782608695652175,0.28425452856479333,0.9979234747676581,0.235475182762601,61,3513,0.6557377049180327,0.028181041844577284,21
CHASEDB1,Image_04L.jpg,960,999,75168,151834,0.4870441670117444,0.32191565437160063,0.7354193273733504,0.8907602005720285,0.36408182620493434,0.27723690310616594,0.16092572658772875,0.2873618452666987,0.9982914628526405,0.2678011643528885,49,4011,0.7142857142857143,0.01720269259536275,14
CHASEDB1,Image_04R.jpg,960,999,73824,156314,0.4814241889648819,0.3170234804653745,0.7503928261811877,0.8859973159093374,0.3543956395460419,0.26373147340889275,0.1518955561134823,0.28850739151168336,0.9980291407116202,0.24287434765154556,59,4013,0.6779661016949152,0.02367306254672315,19
CHASEDB1,Image_05L.jpg,960,999,75941,159206,0.499917073149987,0.3332596246527187,0.7739824337314494,0.8862766235722156,0.36918834717284527,0.24045702414957154,0.13665879574970485,0.24640766365087813,0.998423462719438,0.2347870182555781,49,3767,0.46938775510204084,0.011414919033713831,26
CHASEDB1,Image_05R.jpg,960,999,81663,157993,0.5327219013919952,0.363068120417925,0.7816881574274763,0.8926823930875781,0.404036887710215,0.3358288770053476,0.20179948586118251,0.3908713692946058,0.9976396307872427,0.294375,63,3644,0.6349206349206349,0.028814489571899013,23
CHASEDB1,Image_06L.jpg,960,999,72636,145605,0.4869020944735407,0.321791532917449,0.7314692439010959,0.8956751097693603,0.3648981834415027,0.250945179584121,0.1434747365576871,0.24743709226467847,0.99837495062149,0.2545541706615532,58,3934,0.5862068965517241,0.019572953736654804,24
CHASEDB1,Image_06R.jpg,960,999,71768,156165,0.4772367318466391,0.3134017885953994,0.7578447218816186,0.8852933486011054,0.34827906381071305,0.3209169054441261,0.19112627986348124,0.3827424177701837,0.9975467728094207,0.27628738822078325,67,3990,0.7910447761194029,0.03458646616541353,14
CHASEDB1,Image_07L.jpg,960,999,74699,149990,0.49718499793047277,0.33083579631943993,0.747747627143603,0.8935546355987114,0.37239815987732516,0.2636103151862464,0.15181518151815182,0.2984590429845904,0.9975098633247401,0.23604874919820398,71,3578,0.704225352112676,0.029625489100055896,21
CHASEDB1,Image_07R.jpg,960,999,72968,154857,0.484117195215626,0.3193632078203361,0.7557696524503892,0.8874696412932583,0.35611564217310165,0.2903120936280884,0.16980414527476706,0.3613921489275597,0.9970854167341823,0.2425971203477316,78,3777,0.7692307692307693,0.03441885093989939,18
CHASEDB1,Image_08L.jpg,960,999,62026,147649,0.4739143913198998,0.3105424680138258,0.8010189275465127,0.8907876577177167,0.33650075516935435,0.24154370034052214,0.13736121869351925,0.3120234604105572,0.9977353799871518,0.19703703703703704,54,3146,0.7407407407407407,0.024475524475524476,14
CHASEDB1,Image_08R.jpg,960,999,60935,157043,0.4527062364091789,0.29257937119747623,0.8097152703700664,0.8800774965065332,0.31418146622262694,0.387719298245614,0.24047878128400435,0.5264411624583135,0.9973916887248012,0.30685920577617326,64,3521,0.890625,0.03351320647543311,7
CHASEDB1,Image_09L.jpg,960,999,48524,151928,0.41028276096022986,0.25808536945101707,0.8474363201714615,0.8783030721041695,0.27066110262756043,0.23674242424242425,0.13426423200859292,0.34916201117318435,0.9982055730579165,0.17908309455587393,35,3315,0.8857142857142857,0.021417797888386124,4
CHASEDB1,Image_09R.jpg,960,999,48819,147816,0.41881658911180614,0.26487540042969804,0.8434625862881255,0.8828427381921533,0.2785693023759268,0.3044172432144758,0.17953546767106088,0.4294294294294294,0.9980641281058528,0.23577906018136852,41,3228,0.7804878048780488,0.018897149938042132,9
CHASEDB1,Image_10L.jpg,960,999,60076,155542,0.4233598308118988,0.26852026168400245,0.7597376656235435,0.8777481634414727,0.2934384282058865,0.2641311933007676,0.15216080402010052,0.3852417302798982,0.996855000914244,0.20095566764003187,78,3853,0.8205128205128205,0.039968855437321565,14
CHASEDB1,Image_10R.jpg,960,999,59371,164346,0.43439702838854444,0.2774630837225769,0.818429873170403,0.8713360135783271,0.2956628089518455,0.3865332698110211,0.23956692913385827,0.5700234192037471,0.9969223695142151,0.2924074963959635,76,3769,0.9078947368421053,0.04537012470151234,7
CHASEDB1,Image_11L.jpg,960,999,51119,158084,0.43109324436074054,0.27477301809761745,0.8821181948003678,0.8755497449667978,0.2852470838288505,0.21116575065085333,0.11804657179818888,0.27320359281437123,0.9981664480883446,0.17208863743517208,47,3052,0.8936170212765957,0.02653997378768021,5
CHASEDB1,Image_11R.jpg,960,999,51133,148465,0.44599645287026923,0.2869983493242546,0.8704750356912366,0.8855003871541909,0.29980129996968985,0.24161533196440793,0.1374075515764889,0.29101401483924155,0.9985842954938626,0.20655354008191926,37,3034,0.918918918918919,0.024390243902439025,3
CHASEDB1,Image_12L.jpg,960,999,69032,153240,0.4774420529801324,0.3135789044447465,0.7686435276393556,0.8874403376149428,0.3462607674236492,0.25153374233128833,0.14385964912280702,0.3025830258302583,0.9978132839084651,0.2152230971128609,54,3713,0.8148148148148148,0.026124427686506867,10
CHASEDB1,Image_12R.jpg,960,999,70491,163168,0.4855194963600803,0.3205848442374644,0.8046842859372119,0.8802035678392526,0.34763556579721516,0.2636289666395443,0.15182755388940955,0.34801288936627284,0.9974863609485383,0.21218074656188604,63,3784,0.8095238095238095,0.033298097251585626,12
CHASEDB1,Image_13L.jpg,960,999,58984,142637,0.4413925136766507,0.2831967108780326,0.7543910212939102,0.8909623401210591,0.31195972994384347,0.22462462462462462,0.12652232746955344,0.26264044943820225,0.9984001938146397,0.19622245540398742,45,3626,0.6666666666666666,0.015995587424158852,15
CHASEDB1,Image_13R.jpg,960,999,60625,147431,0.43056677048486947,0.2743453893976051,0.738820618556701,0.8857543562830095,0.3038099178598802,0.24112104373036966,0.1370879120879121,0.3158227848101266,0.9978484740876904,0.1949980461117624,59,3847,0.7627118644067796,0.02469456719521705,14
CHASEDB1,Image_14L.jpg,960,999,66013,149062,0.487132395675927,0.321992746942037,0.7935558147637587,0.8917423549343972,0.35143094819605264,0.31825562514497796,0.18924137931034482,0.3362745098039216,0.9983437826541275,0.3020695728753853,51,3665,0.8823529411764706,0.024010914051841747,6
CHASEDB1,Image_14R.jpg,960,999,56109,137585,0.41994073125651804,0.2657753032204099,0.7248391523641483,0.8926662170199052,0.295599084202493,0.31893687707641194,0.18972332015810275,0.35207823960880197,0.9985377123972743,0.291497975708502,42,4031,0.7380952380952381,0.01612503100967502,11
DualModal2019,DualModal2019_A1_L4.jpg,1024,1024,74863,192970,0.4586365384399981,0.2975524915945624,0.8204186313666297,0.8648975622180253,0.3182826346064155,0.392835641180012,0.24442779546731597,0.48333333333333334,0.9974767563267538,0.33088235294117646,66,3936,0.8636363636363636,0.025914634146341462,9
DualModal2019,DualModal2019_A1_R2.jpg,1024,1024,64819,203751,0.41135644338533717,0.2589356446086129,0.8522038291241766,0.8490358899606305,0.2711103258388916,0.27585247042449546,0.15999354213755246,0.4886587771203156,0.9960192939072073,0.1921659879775063,90,4149,0.7666666666666667,0.032778982887442756,21
DualModal2019,DualModal2019_A2_R2.jpg,1024,1024,59240,194719,0.389803078449671,0.24208410364762156,0.8355334233625928,0.8532126598041515,0.25419707373189054,0.3322475570032573,0.19921875,0.5587649402390438,0.9965372531932947,0.23640960809102401,78,5147,0.8461538461538461,0.030114629881484358,12
DualModal2019,DualModal2019_A3_L1.jpg,1024,1024,69483,192481,0.4759050861950497,0.3122542315996173,0.897125915691608,0.8670749356802674,0.32385014624820113,0.42413050169282857,0.269140625,0.5868824531516184,0.9973504819217226,0.3320481927710843,69,3606,0.8260869565217391,0.028286189683860232,12
DualModal2019,DualModal2019_A3_R1.jpg,1024,1024,53576,179168,0.4119375794864744,0.25939633994567274,0.8947663132746005,0.8681105527638191,0.2675589390962672,0.3952913820665601,0.2463321861981525,0.6181818181818182,0.9968261886740521,0.2905362102114933,83,3603,0.8674698795180723,0.03719122953094643,11
DualModal2019,DualModal2019_A4_L3.jpg,1024,1024,57924,188365,0.41402579895975866,0.2610545610944988,0.8802050963331262,0.8613236535130399,0.2706713030552385,0.3919281097272584,0.24372549019607842,0.5350839431769264,0.9973457662725937,0.3092039800995025,80,4016,0.725,0.02440239043824701,22
DualModal2019,DualModal2019_A4_R2.jpg,1024,1024,58606,191463,0.39771423087227925,0.24821679037241504,0.8485138040473672,0.8568289948180248,0.2597264223374751,0.2572746628814762,0.14762777438403585,0.4525593008739076,0.99683946306212,0.1797223599405057,76,4323,0.8947368421052632,0.033310201249132546,8
DualModal2019,DualModal2019_A5_R4.jpg,1024,1024,55727,196525,0.38865896008753154,0.24120217288615967,0.8796454142516195,0.851432594483149,0.24943391426027223,0.3883082952318746,0.2409321175278622,0.5883226125680356,0.9972156265079236,0.2897879600292469,66,4265,0.7878787878787878,0.023446658851113716,14
DualModal2019,DualModal2019_A6_L2.jpg,1024,1024,61695,210716,0.3930090928780409,0.24456211365993394,0.8676554015722506,0.8407244642464492,0.2540386112112986,0.34454954256473874,0.20813038591232672,0.5150672229949004,0.9969601087136224,0.2588536812674744,66,4274,0.8333333333333334,0.02573701450631727,11
DualModal2019,DualModal2019_A6_R3.jpg,1024,1024,59267,204877,0.4027500151432552,0.2521521483560241,0.8974977643545312,0.846675811096432,0.25962894810056764,0.32634284941144637,0.19498787388843977,0.5521978021978022,0.9961763851405592,0.23161129249087767,81,4217,0.8024691358024691,0.032250414986957555,16
DualModal2019,DualModal2019_A7_L1.jpg,1024,1024,57446,197668,0.39655212963616265,0.24731214339146634,0.88053128155137,0.8515986802942096,0.2558987797721432,0.27865676461091377,0.16188332395422997,0.4908987485779295,0.9965867992334866,0.19454463480613166,82,4459,0.8170731707317073,0.027136129176945502,15
DualModal2019,DualModal2019_A7_R1.jpg,1024,1024,52255,188652,0.37393683039513176,0.22996451637607535,0.8619653621662999,0.8558597078652362,0.23875707652184974,0.3608194181442589,0.2201218231463978,0.5336048879837068,0.9973275674270885,0.2725617685305592,69,4488,0.6231884057971014,0.021836007130124777,26
DualModal2019,DualModal2019_C1_L4.jpg,1024,1024,71340,176900,0.5055913631969062,0.3383220296949635,0.8796467619848612,0.8831950521675419,0.35474279253815716,0.37836465210766884,0.23332289383025367,0.5818039828192112,0.9963432646759368,0.28033866415804326,91,3685,0.8131868131868132,0.037991858887381276,17
DualModal2019,DualModal2019_C1_R4.jpg,1024,1024,72040,185311,0.5017816134384556,0.3349188729355133,0.8962659633536924,0.8763547887635479,0.34842508000064754,0.31541950113378686,0.18723919773859202,0.5570684821786144,0.9952852509227315,0.21999051083346513,103,3683,0.8155339805825242,0.047515612272603855,19
DualModal2019,DualModal2019_C2_L4.jpg,1024,1024,66751,186323,0.46776041790148337,0.3052789024421693,0.8867133076658028,0.8705125658849592,0.3176687794850877,0.39153737658674187,0.24342336022448263,0.5322085889570553,0.9970419745154727,0.30968317715305665,80,3943,0.7875,0.02916560994166878,17
DualModal2019,DualModal2019_C2_R3.jpg,1024,1024,66413,198201,0.4382988050518869,0.28065471581229673,0.8731724210621414,0.8572426369146465,0.2925817730485719,0.336353550295858,0.2021785039457597,0.5839486356340289,0.9943737738662657,0.23620309050772628,124,4121,0.782258064516129,0.04780393108468818,27
DualModal2019,DualModal2019_C3_L1.jpg,1024,1024,64697,192159,0.4276170305540848,0.2719547583911894,0.8488492511244725,0.8605102863258591,0.28579457636644656,0.3775196902950207,0.23268059897975976,0.5685564937675914,0.9965681696299263,0.2825739408473221,79,4093,0.7468354430379747,0.03249450280967506,20
DualModal2019,DualModal2019_C3_R1.jpg,1024,1024,72147,195108,0.4680773044470637,0.3055489064858554,0.8669521948244556,0.8642400010651056,0.3205814215716424,0.432510885341074,0.2759259259259259,0.5605335157318742,0.9971156751959543,0.35209452201933406,76,4022,0.8289473684210527,0.030581800099453008,13
DualModal2019,DualModal2019_C4_L2.jpg,1024,1024,56555,188281,0.37019882696989004,0.2271435516773007,0.8013261426929538,0.8558881314004442,0.240698742836505,0.3182538285513114,0.18924010885492987,0.44796828543111994,0.9973637390378747,0.2467922467922468,67,3885,0.6716417910447762,0.01904761904761905,22
DualModal2019,DualModal2019_C4_R2.jpg,1024,1024,61675,188819,0.40182998395171143,0.25143131201103086,0.8160194568301581,0.8596708281783076,0.26654097310122393,0.36732068189128336,0.22498029944838455,0.49609035621198955,0.9973486868640529,0.2916241062308478,62,3683,0.7258064516129032,0.022264458322020092,17
DualModal2019,DualModal2019_C5_L1.jpg,1024,1024,73677,189302,0.49588750432544043,0.32968777651371506,0.8849980319502694,0.8727068137314737,0.34444432705412514,0.35532123589995096,0.2160429402117191,0.5416822429906542,0.9961449506215215,0.26436781609195403,96,3705,0.84375,0.042105263157894736,15
DualModal2019,DualModal2019_C5_R1.jpg,1024,1024,69766,201934,0.45411115200588886,0.293754077206215,0.8842559412894533,0.8567209162145871,0.30550080719442985,0.39222130923034787,0.24395229982964226,0.6151202749140894,0.9966145693946369,0.28789706473663046,81,4034,0.8641975308641975,0.03371343579573624,11
DualModal2019,DualModal2019_C6_L2.jpg,1024,1024,72789,197961,0.4720960295475531,0.3089827886288919,0.8780172828311971,0.8626226830240616,0.3228413677441516,0.3600850385330853,0.2195754334791768,0.5374851249504164,0.9965106997242019,0.2707292707292707,86,3766,0.8255813953488372,0.03797132235793946,15
DualModal2019,DualModal2019_C6_R2.jpg,1024,1024,71967,193362,0.46798502990626734,0.30547027218515677,0.862687064904748,0.8655787526021161,0.3210817016787166,0.32710280373831774,0.19553072625698323,0.4889589905362776,0.9968175297723435,0.24575311438278596,71,3779,0.8591549295774648,0.030166710770044985,10
DualModal2019,DualModal2019_C7_L4.jpg,1024,1024,73812,193284,0.504769820588852,0.33758669905100536,0.9132796835202948,0.8708682306691671,0.34876658181742926,0.3496925117569034,0.21189536752886162,0.554069545280856,0.995959688668485,0.255461592670895,96,3667,0.9166666666666666,0.043359694573220614,8
DualModal2019,DualModal2019_C7_R3.jpg,1024,1024,74767,197677,0.5007267548560438,0.33397965079271813,0.9123008814048978,0.8670509309320411,0.3450578468916465,0.363529687866698,0.22214254983507817,0.5959984609465179,0.9958182636903106,0.2615228769204795,98,3687,0.8571428571428571,0.04529427719012748,14
DualModal2019,DualModal2019_C8_L4.jpg,1024,1024,83823,188674,0.5322847590982653,0.3626621460789903,0.8651921310380206,0.879605453416574,0.38438258583588625,0.3551898734177215,0.21594582114822225,0.5310370931112793,0.9963142989901849,0.26683149486496766,92,3627,0.7717391304347826,0.03942652329749104,21
DualModal2019,DualModal2019_C8_R2.jpg,1024,1024,82424,194695,0.5205850194320851,0.3518857293389337,0.8751334562748714,0.8731431493181198,0.37048717224376587,0.3545978237678686,0.21550829875518673,0.5456336178594878,0.9955371916635581,0.26264222503160556,110,3742,0.7636363636363637,0.04409406734366649,26
DualModal2019,DualModal2019_C9_L4.jpg,1024,1024,76102,197202,0.5007683751426982,0.3340166835063674,0.8992010722451447,0.8675841205009079,0.3470096652163771,0.3587799414096157,0.21860562788744226,0.5249621785173979,0.9973447175740713,0.2725130890052356,59,3283,0.7288135593220338,0.02071276271702711,16
DualModal2019,DualModal2019_C9_R5.jpg,1024,1024,80464,203340,0.5006483347662471,0.33390988010020634,0.8829165838138795,0.8633453567355843,0.3493803481853054,0.38714902807775375,0.24004017408771341,0.6294995610184372,0.9964675455749701,0.2795321637426901,81,3795,0.8395061728395061,0.034782608695652174,13
HRF,01_dr.jpg,2336,3504,416282,1556426,0.32163401780699424,0.19163521021007415,0.7620915629308979,0.840497990619717,0.20382915731297216,0.3065323092100627,0.181008655126498,0.5071112147353696,0.9990555007881012,0.2196525954352656,143,41997,0.7832167832167832,0.005786127580541468,31
HRF,01_g.jpg,2336,3504,547632,1493932,0.41380333900872074,0.2608777014762584,0.7713263651503199,0.8597054981910813,0.2827458010137008,0.3318784840758826,0.19895342210248174,0.4909230375862951,0.9985962740302013,0.25066910372739737,250,39682,0.872,0.013809787813114259,32
HRF,01_h.jpg,2336,3504,833888,1658740,0.4948496125374504,0.32877087675716593,0.7395933266817606,0.8582590986057728,0.3718111337521251,0.4871729743459487,0.32202820685023503,0.5791062801932367,0.9983816440733406,0.4204296361245068,320,36283,0.903125,0.01791472590469366,31
HRF,02_dr.jpg,2336,3504,521878,1424607,0.4034441570317778,0.2526965522745,0.7523769923238764,0.8653405652220548,0.27561917076077824,0.3560112619237719,0.21655334594345893,0.5094407696933253,0.9986246838552242,0.27360806097403434,239,38862,0.7782426778242678,0.011502238690751891,53
HRF,02_g.jpg,2336,3504,609722,1625925,0.4361806671625708,0.27892011436586783,0.7996644372353302,0.8497348468548193,0.29987422544090286,0.321632222551831,0.19163393558523173,0.5000512452598135,0.9980792816466879,0.23705179282868527,318,39666,0.8773584905660378,0.017143145262945594,39
HRF,02_h.jpg,2336,3504,808438,1748833,0.5050532383935844,0.33784028392480847,0.7987984236267963,0.8504720000498854,0.3692628169756632,0.5593162000917852,0.3882296726925221,0.6834910620399579,0.9986722683748377,0.4733239477644546,253,34471,0.8260869565217391,0.011400887702706622,44
HRF,03_dr.jpg,2336,3504,494400,1745888,0.3367647373909069,0.20247570801416806,0.7629955501618123,0.8220422616521457,0.2160648334830184,0.3525540275049116,0.21400035776041978,0.5348733233979136,0.9987698434726385,0.26293040293040293,182,42156,0.8406593406593407,0.008231331245848753,29
HRF,03_g.jpg,2336,3504,472735,1249052,0.40576447609373284,0.2545197808034729,0.7389340751160798,0.8833427183978858,0.27966810028725786,0.2951854775059195,0.17314814814814813,0.3861181702668361,0.999053190542469,0.23891891891891892,187,42631,0.8556149732620321,0.010180385165724472,27
HRF,03_h.jpg,2336,3504,864171,1692077,0.47893788083159383,0.3148706912071667,0.7083574894320684,0.8524915338020287,0.3617695884998141,0.5845469080852167,0.41297511830254924,0.5886679141825145,0.9988023079095336,0.5804831995880358,299,39214,0.8862876254180602,0.01606569082470546,34
HRF,04_dr.jpg,2336,3504,462179,1695083,0.32166885617046054,0.1916599458653262,0.750709140830717,0.8254444906977904,0.20468732209573218,0.2969815572555299,0.17438540288320914,0.5448215839860748,0.9988065883462002,0.2041248879106546,177,40614,0.7853107344632768,0.007780568276948835,38
HRF,04_g.jpg,2336,3504,526916,1569166,0.4010740037842031,0.2508396290594006,0.797740057238725,0.8499921916090352,0.2678760564529183,0.377950619517048,0.23300808475048787,0.5021629416005768,0.9988243886343953,0.30300174013921116,209,45100,0.8564593301435407,0.010709534368070954,30
HRF,04_h.jpg,2336,3504,771601,1686377,0.4781116836684462,0.31415687901521827,0.7615257108272281,0.8517910588484117,0.3484357293772389,0.5313868613138686,0.36182902584493043,0.6461088681609355,0.9986186476086462,0.45126160727308084,262,38314,0.8740458015267175,0.012084355588035705,33
HRF,05_dr.jpg,2336,3504,508978,1718732,0.3740531756826517,0.2300525269882042,0.8185835144151614,0.8303766391545166,0.24241184780407882,0.34660988643954577,0.2096358769759103,0.5530242472688516,0.9984965463977153,0.2524017998297458,235,40958,0.8553191489361702,0.011060110356951022,34
HRF,05_g.jpg,2336,3504,535051,1480016,0.4288016229733304,0.2729137384833563,0.8074594758256689,0.8630138741091354,0.29191035772586243,0.3431512725193023,0.20711080428028997,0.4800640085344713,0.9987914909123369,0.26700289253133574,214,43136,0.8925233644859814,0.011197143916913947,23
HRF,05_h.jpg,2336,3504,738786,1591953,0.49160974266101864,0.3259168111628415,0.7754708399996751,0.8631520764358513,0.3598768305345698,0.483366573593937,0.31871022039871655,0.5443845462713387,0.9990358706048068,0.43464849354375895,195,41297,0.9282051282051282,0.011502046153473618,14
HRF,06_dr.jpg,2336,3504,617966,1777030,0.38019103163429085,0.23471349959117768,0.7367363252994501,0.8253355389409648,0.2562016398147471,0.4058684943242664,0.2546016391240091,0.6267570696212998,0.9978370905086715,0.3001029376831103,331,36614,0.8549848942598187,0.015758999289889112,48
HRF,06_g.jpg,2336,3504,559765,1590726,0.42257326350121904,0.2678877273496407,0.8117156306664404,0.8509810205887317,0.2856368727235237,0.34413009578970816,0.2078243555938223,0.4876878393736583,0.9986959220047875,0.26586809858185323,226,43561,0.8451327433628318,0.011615894951906522,35
HRF,06_h.jpg,2336,3504,829870,1727617,0.5256206580913216,0.3565029997035038,0.8099268560135925,0.8565037412952585,0.3890526661870079,0.49415937174543306,0.32816180044113796,0.6148350493801219,0.9984736387548897,0.41308235294117646,296,36347,0.9054054054054054,0.01543456131180015,28
HRF,07_dr.jpg,2336,3504,636359,1532546,0.45862589647771573,0.29754353302659153,0.7815682657116502,0.8628705713417102,0.3245305524271376,0.34439599483204136,0.20801833877969078,0.4697136563876652,0.9986029071468339,0.2718638449770525,241,31656,0.8464730290456431,0.014025777103866566,37
HRF,07_g.jpg,2336,3504,532784,1551504,0.4249595065557159,0.26980862290493773,0.8312355476140425,0.8551288719069174,0.28544496179191287,0.38926606390166996,0.24166999600479425,0.5636939707389805,0.9982508040441792,0.2972773736976607,317,39988,0.8769716088328076,0.016654996498949685,39
HRF,07_h.jpg,2336,3504,729013,1671629,0.47740979288040447,0.31355107280215494,0.7860559413892482,0.8526642661115769,0.3428063284377096,0.528749384193117,0.35938770629036115,0.6539298459395944,0.9988480343730101,0.4437946718648473,211,39666,0.9383886255924171,0.011571623052488277,13
HRF,08_dr.jpg,2336,3504,615777,1658672,0.42522210873930344,0.27002036991952544,0.7853053946477377,0.8447600767652892,0.2915422699605468,0.3184498736310025,0.18937875751503006,0.45757172255174916,0.9985692942091942,0.2442018218231152,224,33600,0.7991071428571429,0.01181547619047619,45
HRF,08_g.jpg,2336,3504,555558,1627674,0.43572556649957495,0.27854803298455655,0.8561572329081752,0.8490090023494761,0.29222374996467354,0.3609311552648709,0.22020500018911457,0.5691104594330401,0.9980172753554263,0.2642639916481322,317,36416,0.8580441640378549,0.016091827768014058,45
HRF,08_h.jpg,2336,3504,821627,1778609,0.49470971096469707,0.32864738088607626,0.7828138559224563,0.8458077625742543,0.36162023244006974,0.5102433313822226,0.34250112258643917,0.6562701656270166,0.998436375077603,0.4173734610123119,285,39009,0.9122807017543859,0.014612012612474044,25
HRF,09_dr.jpg,2336,3504,554447,1269590,0.3966531380668265,0.2473907221726042,0.6524609205208072,0.8810316794998019,0.284938444694744,0.3702286018075492,0.22716597077244258,0.4260369509360088,0.9991250030114327,0.32734793644824667,192,40904,0.8177083333333334,0.009632309798552709,35
HRF,09_g.jpg,2336,3504,541943,1575946,0.4226661548362544,0.2679623949820063,0.8258802124946719,0.8523738320153554,0.28400719313986644,0.3511112458688336,0.2129381045198779,0.5410709279506588,0.9979827865265798,0.25987432675044886,325,40389,0.8523076923076923,0.016935304166976157,48
HRF,09_h.jpg,2336,3504,636468,1590944,0.44355332556347904,0.2849781703726267,0.7761395702533356,0.8546861810950398,0.31049992960154477,0.48232406491555846,0.3178043835087381,0.5861976847729297,0.9988397519290776,0.40972179000435677,242,40429,0.9462809917355371,0.012812585025600435,13
HRF,10_dr.jpg,2336,3504,714889,1612530,0.4707068215907836,0.3077937103469047,0.7662252461570958,0.857469993460907,0.3396935250817039,0.4106947042507902,0.2584114615041195,0.5401255514082117,0.9984277345135948,0.33130398584660214,286,39164,0.9195804195804196,0.01769482177509958,23
