dataset,image,method,refinement,height,width,gt_vessel_pixels,pred_vessel_pixels,removed_short_components,removed_disconnected_components,dice,iou,sensitivity,specificity,precision,fp_pixels,fn_pixels,fp_over_gt_area,fn_over_gt_area,terminal_dice,terminal_iou,terminal_sensitivity,terminal_specificity,terminal_precision,terminal_fp_pixels,terminal_fn_pixels,terminal_fp_over_gt_area,terminal_fn_over_gt_area,gt_endpoint_count,pred_endpoint_count,endpoint_recall,endpoint_precision,missed_endpoint_count,pred_skeleton_pixels,gt_skeleton_pixels,skeleton_overlap,pred_skeleton_components,gt_skeleton_components,component_ratio,pruned_pred_skeleton_pixels,pruned_gt_skeleton_pixels,pruned_skeleton_overlap,pruned_pred_skeleton_components,pruned_gt_skeleton_components,pruned_component_ratio,pred_to_gt_skeleton_distance_mean,pred_to_gt_skeleton_distance_p95,gt_to_pred_skeleton_distance_mean,gt_to_pred_skeleton_distance_p95,skeleton_precision_radius_3,skeleton_recall_radius_3,skeleton_distance_f1_radius_3,skeleton_precision_radius_5,skeleton_recall_radius_5,skeleton_distance_f1_radius_5
HRF,04_g.jpg,clean_recovery,structure_filtered,800,1200,61875,102340,15,159,0.6526565782662972,0.48440254187494913,0.8660686868686869,0.9457180236604036,0.5236271252687121,48752,8287,0.7879111111111111,0.13393131313131312,0.7059988447891741,0.5455936742762403,0.5455936742762403,1.0,1.0,0,3563,0.0,0.4544063257237597,943,455,0.2916224814422057,0.36043956043956044,668,18152,20554,0.3173104991729104,6825,8204,0.8319112627986348,16220,17358,0.34306947805046667,6011,7008,0.8577340182648402,2.44373153546875,14.484311706373342,5.372826453413102,31.04834939252005,0.876873071837814,0.7778048068502481,0.8243732499932348,0.8991846628470692,0.8034932373260679,0.848649994965547
HRF,04_g.jpg,connected_recovery,raw,800,1200,61875,170079,0,0,0.48775188183864043,0.3225342957818754,0.9142303030303031,0.8736133611691023,0.33259838075247383,113511,5307,1.8345212121212122,0.08576969696969697,0.8174345826106628,0.6912383624537687,0.6912383624537687,1.0,1.0,0,2421,0.0,0.30876163754623137,943,2703,0.7232237539766702,0.20569737328893822,261,34918,20554,0.35151308747689014,12835,8204,1.5644807411019015,24616,17358,0.361735222951953,8616,7008,1.2294520547945205,8.94776162306097,31.76476034853718,1.4135980562982453,6.4031242374328485,0.541726330259465,0.8953488372093024,0.6750294638210231,0.5740019474196689,0.9335409166099056,0.7108976028684466
HRF,04_g.jpg,connected_recovery,structure_filtered,800,1200,61875,123225,13,144,0.5968233387358185,0.4253372759194234,0.8927030303030303,0.9242989561586639,0.4482531953743153,67989,6639,1.0988121212121211,0.1072969696969697,0.7405027708617782,0.5879352123453642,0.5879352123453642,1.0,1.0,0,3231,0.0,0.4120647876546359,943,516,0.3107104984093319,0.34689922480620156,650,21090,20554,0.3245110440790114,7811,8204,0.9520965382740126,18893,17358,0.3503859891692591,6878,7008,0.9814497716894978,4.003641425147037,23.40939982143925,3.605945797886596,22.258580073512473,0.7964438122332859,0.814342707015666,0.805293814281905,0.8260312944523471,0.843534105283643,0.834690954918368
HRF,04_h.jpg,baseline,raw,800,1200,90369,162116,0,0,0.631308790621225,0.46124997829697834,0.881917471699366,0.9052264696175735,0.4916109452490809,82418,10671,0.912016288771592,0.11808252830063407,0.799384906553111,0.6658128078817734,0.6658128078817734,1.0,1.0,0,1696,0.0,0.3341871921182266,276,2652,0.822463768115942,0.16402714932126697,49,37427,22267,0.46872052813580634,14118,8794,1.6054127814418921,26948,20686,0.4411679396693416,9830,8095,1.2143298332303891,7.2290344270921585,25.626156950086177,0.9137417389823085,3.605551275463989,0.5745317551500254,0.9400008981901469,0.7131709767877616,0.6049376118844685,0.9685633448601069,0.7447347194636854
HRF,04_h.jpg,baseline,structure_filtered,800,1200,90369,112888,15,105,0.7410913277279503,0.58867759357829,0.833427392136684,0.9567954684228138,0.6671745446814542,37572,15053,0.4157620422932643,0.16657260786331596,0.6313376483279396,0.4612807881773399,0.4612807881773399,1.0,1.0,0,2734,0.0,0.5387192118226601,276,615,0.4601449275362319,0.26178861788617885,149,22412,22267,0.41303273903085286,8585,8794,0.976233795769843,19756,20686,0.40906893551194046,7487,8095,0.9248919085855466,2.9213549012719935,17.46424919657298,4.046048662417305,26.40075756488817,0.8180885240049973,0.8197332375263844,0.8189100549485503,0.8473139389612707,0.8417838056316522,0.8445398194234879
HRF,04_h.jpg,multiscale_line,raw,800,1200,90369,164224,0,0,0.632758952524225,0.4627998506133471,0.8913233520344366,0.9037798790521497,0.4904764224473889,83676,9821,0.9259369916674965,0.10867664796556341,0.8017943572187463,0.6691625615763547,0.6691625615763547,1.0,1.0,0,1679,0.0,0.3308374384236453,276,2628,0.8152173913043478,0.16552511415525115,51,37307,22267,0.46647505276867113,14056,8794,1.5983625198999318,26925,20686,0.44111959779561055,9798,8095,1.2103767757875232,7.2515157294915245,25.632011235952593,0.9068802205640917,3.605551275463989,0.5726807301578792,0.9414829119324561,0.7121675708608493,0.6030503658830783,0.9688328019041631,0.7433821897721523
HRF,04_h.jpg,multiscale_line,structure_filtered,800,1200,90369,116718,15,101,0.7373615919879085,0.5839847634199697,0.8448583031791875,0.9535791617364147,0.6541321818399904,40369,14020,0.4467129214664321,0.15514169682081244,0.6414134653995449,0.47211822660098524,0.47211822660098524,1.0,1.0,0,2679,0.0,0.5278817733990148,276,635,0.4746376811594203,0.26614173228346455,145,22888,22267,0.4115058157812009,8660,8794,0.9847623379576984,20172,20686,0.40819878178478197,7527,8095,0.9298332303891291,3.1385040203393895,18.973665961010276,3.8860199177692696,25.317977802344327,0.8100314575323313,0.828445681950869,0.8191350944923076,0.8394792030758476,0.8500920644900526,0.8447523020053687
HRF,04_h.jpg,clean_recovery,raw,800,1200,90369,167601,0,0,0.6308407954413304,0.46075050537652673,0.9004083258639578,0.900840701400939,0.48549232999803105,86232,9000,0.9542210271221326,0.09959167413604222,0.8029248732161811,0.6707389162561577,0.6707389162561577,1.0,1.0,0,1671,0.0,0.3292610837438424,276,2635,0.8333333333333334,0.16622390891840608,46,37384,22267,0.4629721111959402,14016,8794,1.5938139640664089,26984,20686,0.43821908537174903,9762,8095,1.205929586164299,7.247179637333207,25.632011235952593,0.9100293281856919,3.605551275463989,0.5731863898994222,0.9429200161674226,0.7129696410069526,0.6036807190241815,0.9695064445143037,0.7440593987641636
HRF,04_h.jpg,clean_recovery,structure_filtered,800,1200,90369,120530,16,98,0.7316203490770463,0.576814953271028,0.8537108964357246,0.9501156237530631,0.6400813075582843,43381,13220,0.48004293507729423,0.14628910356427535,0.6432295147707525,0.4740886699507389,0.4740886699507389,1.0,1.0,0,2669,0.0,0.525911330049261,276,641,0.48188405797101447,0.2667706708268331,143,22976,22267,0.406475950958818,8618,8794,0.9799863543324995,20242,20686,0.40384801314898966,7490,8095,0.9252625077208153,3.192669926993237,19.0,3.8943892917269203,25.317977802344327,0.806841922005571,0.8280414963847846,0.8173042614882636,0.8365685933147632,0.8507657071001931,0.8436074234420746
HRF,04_h.jpg,connected_recovery,raw,800,1200,90369,173948,0,0,0.6238191262764029,0.4532973377173208,0.9122929323108588,0.8947772101040556,0.4739519856508842,91505,7926,1.0125706824242826,0.08770706768914119,0.8072855464159812,0.6768472906403941,0.6768472906403941,1.0,1.0,0,1640,0.0,0.32315270935960594,276,2641,0.822463768115942,0.1628171147292692,49,38009,22267,0.4552027664256523,13967,8794,1.5882419831703434,27656,20686,0.4351735473266944,9776,8095,1.2076590487955527,7.196371504186358,25.553864678361276,0.9093550456662254,3.1622776601683795,0.5733378936567655,0.9451205820272152,0.7137151952832377,0.6072509142571496,0.9708986392419275,0.7471777120532929
HRF,04_h.jpg,connected_recovery,structure_filtered,800,1200,90369,132346,19,78,0.7096603282221673,0.5499794695488173,0.8744812933638748,0.9386866383558083,0.5971166487842473,53320,11343,0.5900253405481969,0.12551870663612522,0.674934725848564,0.50935960591133,0.50935960591133,1.0,1.0,0,2490,0.0,0.49064039408866994,276,705,0.5144927536231884,0.2723404255319149,134,24929,22267,0.40674540800287423,9145,8794,1.039913577439163,21907,20686,0.40515324373972733,7901,8095,0.9760345892526251,3.9569583200462626,22.0,3.2883025483848836,21.93171219946131,0.7685426611576879,0.8476220415862038,0.8061476635278354,0.8019575594688917,0.8714689899851799,0.8352695785654094
HRF,05_dr.jpg,baseline,raw,800,1200,59703,159646,0,0,0.49231133946359457,0.3265338211726286,0.9043766644892216,0.8826476151758809,0.3382107913759192,105652,5709,1.7696263169354973,0.09562333551077835,0.8486317977138899,0.737063778580024,0.737063778580024,1.0,1.0,0,2185,0.0,0.2629362214199759,1244,3076,0.7829581993569131,0.23764629388816644,270,37071,20618,0.38568241342516246,14018,8091,1.7325423309850452,25031,16795,0.39321226555522476,9057,6640,1.3640060240963856,8.263603054060265,27.294688127912362,1.2037697261986788,5.0,0.5289849208276011,0.9158017266466194,0.6706115462941892,0.5583340077149254,0.9509166747502182,0.7035665104342286
HRF,05_dr.jpg,baseline,structure_filtered,800,1200,59703,100157,8,170,0.6349305642437133,0.46512693611951245,0.8500410364638293,0.9451214432570585,0.5067044739758579,49407,8953,0.82754635445455,0.14995896353617072,0.7138213898777279,0.5549939831528279,0.5549939831528279,1.0,1.0,0,3698,0.0,0.44500601684717206,1244,466,0.3062700964630225,0.40987124463519314,863,19763,20618,0.33771461829469396,7457,8091,0.9216413298726981,17698,16795,0.37076510866329265,6603,6640,0.9944277108433734,3.2228515026398266,18.867962264113206,5.177410254790393,29.216423523558582,0.8153114405707635,0.7756814433989718,0.7950028707402504,0.842685827050549,0.8004656125715395,0.8210333028226674
HRF,05_dr.jpg,multiscale_line,raw,800,1200,59703,162009,0,0,0.4913852204661904,0.3257194793080561,0.9123997119072743,0.8805549724146587,0.33623440673049027,107536,5230,1.8011825201413665,0.08760028809272566,0.850463411260202,0.7398315282791817,0.7398315282791817,1.0,1.0,0,2162,0.0,0.2601684717208183,1244,3046,0.7781350482315113,0.23933026920551542,276,37162,20618,0.3842758754486371,13955,8091,1.724755901619083,25301,16795,0.39612980053587377,9069,6640,1.3658132530120481,8.256315749477162,27.294688127912362,1.2058221180463728,5.0,0.5283084871643077,0.9167232515277912,0.6703142376669801,0.5587428017867714,0.9509166747502182,0.7038909838588076
HRF,05_dr.jpg,multiscale_line,structure_filtered,800,1200,59703,104228,11,157,0.6264098919667421,0.4560384413831082,0.8599902852452975,0.9412593844031469,0.49261234984840924,52884,8359,0.8857846339379931,0.14000971475470245,0.7244819646968534,0.5679903730445247,0.5679903730445247,1.0,1.0,0,3590,0.0,0.43200962695547535,1244,477,0.33762057877813506,0.42557651991614254,824,20370,20618,0.337035599961199,7573,8091,0.9359782474354221,18283,16795,0.3726704376302471,6710,6640,1.0105421686746987,3.325108043106242,19.1049731745428,4.890400966134472,28.178005607210743,0.8064310260186549,0.7878067707828111,0.7970101119688138,0.8352479135984291,0.8125909399553788,0.8237636656557377
HRF,05_dr.jpg,clean_recovery,raw,800,1200,59703,166503,0,0,0.4847970434029159,0.31995518573412535,0.9184128100765455,0.875962043636711,0.32931538771073193,111671,4871,1.8704420213389612,0.08158718992345443,0.8538721467485001,0.745006016847172,0.745006016847172,1.0,1.0,0,2119,0.0,0.2549939831528279,1244,3048,0.7853697749196141,0.24114173228346455,267,37154,20618,0.3770491803278688,13917,8091,1.7200593251761216,25290,16795,0.3879130693658827,9035,6640,1.3606927710843373,8.263106249756492,27.294688127912362,1.2005957596053394,5.0,0.5279646875168219,0.9176932777184984,0.670296371974913,0.5581902352371212,0.95183819963139,0.7037043492577518
HRF,05_dr.jpg,clean_recovery,structure_filtered,800,1200,59703,109567,16,151,0.6125007384651739,0.4414422086161235,0.8682813258965211,0.9358789377283274,0.47312603247328117,57728,7864,0.9669195852804716,0.1317186741034789,0.7402410369135147,0.5876052948255114,0.5876052948255114,1.0,1.0,0,3427,0.0,0.41239470517448856,1244,485,0.3609324758842444,0.44123711340206184,795,20568,20618,0.33213696769812784,7620,8091,0.9417871709306637,18447,16795,0.36409645727895207,6744,6640,1.0156626506024096,3.307641576138641,18.973665961010276,4.609178201378865,26.570660511172846,0.8066900038895372,0.7944999514986905,0.8005485755240304,0.8364449630493971,0.8203026481715007,0.8282951652889382
HRF,05_dr.jpg,connected_recovery,raw,800,1200,59703,174299,0,0,0.4727139084281331,0.3095123507224641,0.9263856087633787,0.8678313934179499,0.31731679470335455,118991,4395,1.9930489255146309,0.07361439123662128,0.8608636052090473,0.7557160048134778,0.7557160048134778,1.0,1.0,0,2030,0.0,0.24428399518652227,1244,3052,0.7757234726688103,0.23525557011795545,279,37800,20618,0.3720050441361917,13874,8091,1.71474477814856,26054,16795,0.38416195296219113,9040,6640,1.3614457831325302,8.191233489351955,27.202941017470888,1.1867221326404498,5.0,0.5297883597883598,0.9216218837908624,0.672813972918565,0.563015873015873,0.9538267533223397,0.7080755681610608
HRF,05_dr.jpg,connected_recovery,structure_filtered,800,1200,59703,122781,15,134,0.5897941737357796,0.41823268827232457,0.9013617406160495,0.9233952795577459,0.4382925696972659,68967,5889,1.1551680820059294,0.09863825938395056,0.7779411764705882,0.6365824308062575,0.6365824308062575,1.0,1.0,0,3020,0.0,0.36341756919374246,1244,550,0.4091639871382637,0.44181818181818183,735,22220,20618,0.34023668639053256,7964,8091,0.9843035471511556,19914,16795,0.37052694254242335,7007,6640,1.0552710843373494,3.425586578435629,19.1049731745428,3.1799171702641393,20.227454663430617,0.7953645364536454,0.8326704821030168,0.8135900818689294,0.828082808280828,0.8574061499660491,0.8424894022914662
HRF,05_g.jpg,baseline,raw,800,1200,62788,133585,0,0,0.5762910379736522,0.4047814921059597,0.9011913104414856,0.9141774742201397,0.42358049182168656,77001,6204,1.2263649104924508,0.09880868955851436,0.8265865565152084,0.7044290834613415,0.7044290834613415,1.0,1.0,0,2309,0.0,0.29557091653865847,855,2292,0.7298245614035088,0.225130890052356,231,29494,20128,0.39894674085850557,11134,7763,1.434239340461162,20651,17257,0.4017500144868749,7492,6671,1.123070004497077,7.758326290616875,29.427877939124322,1.386662297906882,6.4031242374328485,0.6000203431206347,0.8877186009538951,0.716051995090131,0.625754390723537,0.9302961049284578,0.7482236263651171
HRF,05_g.jpg,baseline,structure_filtered,800,1200,62788,87958,7,123,0.7119658233054277,0.5527538291976968,0.8546696821048608,0.9617760350953843,0.6100980013188112,34295,9125,0.5462030961330191,0.1453303178951392,0.7199737833852203,0.562467997951869,0.562467997951869,1.0,1.0,0,3418,0.0,0.4375320020481311,855,303,0.27485380116959063,0.4389438943894389,620,15962,20128,0.34792329093799684,5971,7763,0.7691614066726781,14617,17257,0.3764269571767978,5390,6671,0.8079748163693599,1.8270086545736997,9.486832980505138,5.55343717955391,29.832867780352597,0.9098483899260744,0.7417031001589826,0.81721626668518,0.9275779977446436,0.7704193163751988,0.8417257211947118
HRF,05_g.jpg,multiscale_line,raw,800,1200,62788,136842,0,0,0.5716074738265792,0.4001753463089602,0.9086927438364019,0.9110722995234125,0.4169407053390041,79787,5733,1.2707364464547366,0.09130725616359814,0.8305389221556886,0.710189452124936,0.710189452124936,1.0,1.0,0,2264,0.0,0.289810547875064,855,2295,0.7380116959064328,0.2252723311546841,224,29818,20128,0.3920906200317965,11144,7763,1.435527502254283,21008,17257,0.39647679202642405,7523,6671,1.1277169839604257,7.723141051880373,29.410882339705484,1.376023681084354,6.4031242374328485,0.6005097592058488,0.8911963434022258,0.7175302167711419,0.6274733382520625,0.9318859300476947,0.7499664603074024
HRF,05_g.jpg,multiscale_line,structure_filtered,800,1200,62788,93176,8,113,0.6983662896565874,0.536530580075662,0.8673631904185514,0.9568485486150431,0.5844852751781575,38716,8328,0.6166146397400777,0.1326368095814487,0.7359223300970874,0.5821812596006144,0.5821812596006144,1.0,1.0,0,3264,0.0,0.41781874039938555,855,352,0.3321637426900585,0.44886363636363635,571,16712,20128,0.34409777424483307,6129,7763,0.7895143630039932,15190,17257,0.37144347221417395,5473,6671,0.820416729126068,1.978324704323354,11.180339887498949,5.056902648663616,27.65863337187866,0.8976783149832456,0.7595886327503975,0.8228803993952507,0.9180828147438966,0.7884538950715422,0.8483450336809412
HRF,05_g.jpg,clean_recovery,raw,800,1200,62788,141824,0,0,0.5613453756377925,0.3901877254846008,0.91464929604383,0.9059363896158321,0.4049314643501805,84395,5359,1.3441262661655093,0.08535070395616996,0.8329847624738572,0.713773681515617,0.713773681515617,1.0,1.0,0,2236,0.0,0.286226318484383,855,2287,0.7239766081871345,0.2225623087013555,236,29778,20128,0.39233903020667726,11109,7763,1.431018935978359,21025,17257,0.3984470070116474,7492,6671,1.123070004497077,7.715926153011233,29.410882339705484,1.3883115061760853,6.4031242374328485,0.6011149170528578,0.8899046104928457,0.7175424952373275,0.6286856068238297,0.9310413354531002,0.7505573842340862
HRF,05_g.jpg,clean_recovery,structure_filtered,800,1200,62788,97927,7,114,0.6816663037053169,0.5170665861164077,0.872411925845703,0.9519065728055354,0.5593656499229017,43150,8011,0.6872332292794802,0.127588074154297,0.7362290706139286,0.5825652841781874,0.5825652841781874,1.0,1.0,0,3261,0.0,0.4174347158218126,855,340,0.2994152046783626,0.4441176470588235,599,16582,20128,0.3444952305246423,6074,7763,0.7824294731418266,15145,17257,0.3735875296980935,5452,6671,0.8172687752960576,1.9673355394620051,11.04309296632785,5.207354424315511,28.31342312471758,0.8967555180316006,0.7538751987281399,0.8191314235248549,0.9175612109516343,0.7830882352941176,0.8450082302906506
HRF,05_g.jpg,connected_recovery,raw,800,1200,62788,152595,0,0,0.5392533301142616,0.3691627995677325,0.9249060329999363,0.8946492021952448,0.38056948130672696,94522,4715,1.5054150474612984,0.07509396700006371,0.8444641668515642,0.7307987711213517,0.7307987711213517,1.0,1.0,0,2103,0.0,0.2692012288786482,855,2292,0.7111111111111111,0.22076788830715532,247,30596,20128,0.38240262321144675,11144,7763,1.435527502254283,21891,17257,0.3896389870777076,7588,6671,1.137460650577125,7.695353679374908,29.274562336608895,1.3662169505816137,6.082762530298219,0.5989018172310105,0.8959161367249603,0.717901201214726,0.6306706759053471,0.9338235294117647,0.7528760598394948
HRF,05_g.jpg,connected_recovery,structure_filtered,800,1200,62788,110227,7,101,0.6510071381094125,0.48258753363382406,0.8969389055233484,0.9399138665109249,0.5109183775300062,53910,6471,0.8586035548193922,0.10306109447665159,0.7709251101321586,0.6272401433691757,0.6272401433691757,1.0,1.0,0,2912,0.0,0.3727598566308244,855,398,0.3391812865497076,0.42462311557788945,565,17910,20128,0.34673092209856915,6394,7763,0.8236506505217055,16246,17257,0.37202294720982787,5680,6671,0.8514465597361714,2.0747055405787402,11.40175425099138,3.927634585661028,22.627416997969522,0.8878280290340592,0.7960552464228935,0.8394407982252422,0.9120044667783361,0.8254173290937997,0.8665532950931044
HRF,05_h.jpg,baseline,raw,800,1200,86639,153752,0,0,0.6310219600567409,0.46094381476191926,0.8754256166391579,0.9107974823698333,0.49330090015089234,77906,10793,0.8992024377012662,0.12457438336084212,0.7458607940845523,0.5947193027428864,0.5947193027428864,1.0,1.0,0,1581,0.0,0.4052806972571136,197,2607,0.8477157360406091,0.1308016877637131,30,34858,21516,0.4676519799219186,12833,8168,1.5711312438785505,24703,20351,0.44528524396835534,8857,7710,1.1487678339818417,8.722325832088414,30.610455730027933,1.132245185450767,5.830951894845301,0.5561994377187446,0.9102063580591188,0.6904722635687097,0.5804119570830225,0.9433909648633575,0.7186695711429404
HRF,05_h.jpg,baseline,structure_filtered,800,1200,86639,95565,9,151,0.7444951812254396,0.5929847262172252,0.7828460623968421,0.9682376474333065,0.7097263642546957,27740,18814,0.3201791341081961,0.21715393760315793,0.537856071964018,0.3678543963086388,0.3678543963086388,1.0,1.0,0,2466,0.0,0.6321456036913612,197,408,0.39593908629441626,0.26715686274509803,119,18674,21516,0.3829243353783231,7057,8168,0.8639813907933399,16958,20351,0.383273549211341,6355,7710,0.8242542153047989,3.5469861407939667,23.04450122961828,8.240702568943911,46.82947424601886,0.8232837099710828,0.7286205614426473,0.7730650015406728,0.8443825639927172,0.750604201524447,0.7947365005519831
HRF,05_h.jpg,multiscale_line,raw,800,1200,86639,155783,0,0,0.6307760846787833,0.4606814689844244,0.8824778679347638,0.9091715796789643,0.49079167816770763,79326,10182,0.9155922852295155,0.1175221320652362,0.7470692147101333,0.5962573699051525,0.5962573699051525,1.0,1.0,0,1575,0.0,0.40374263009484745,197,2592,0.8375634517766497,0.13040123456790123,32,35008,21516,0.46769845696226064,12827,8168,1.5703966699314398,24934,20351,0.4479386762321262,8899,7710,1.1542153047989623,8.70312985127084,30.610455730027933,1.1259319204661897,5.70037866083061,0.5569869744058501,0.911647146309723,0.6914936519401754,0.5816956124314442,0.9442275515895148,0.7198960430604772
HRF,05_h.jpg,multiscale_line,structure_filtered,800,1200,86639,105651,11,141,0.7451557543293983,0.5938233026929803,0.8269139763847689,0.9610607755555836,0.6781100036913991,34008,14996,0.3925253061554265,0.173086023615231,0.5607821435159565,0.3896436811074084,0.3896436811074084,1.0,1.0,0,2381,0.0,0.6103563188925917,197,463,0.4365482233502538,0.2526997840172786,111,20586,21516,0.41336679680237964,7676,8168,0.9397649363369246,18626,20351,0.4143776718588767,6892,7710,0.8939040207522698,3.5992231981132603,23.584936729778832,4.744398103486824,29.0,0.818954629359759,0.7928053541550474,0.8056678681779852,0.8416885261828427,0.8158579661647146,0.8285719794720812
HRF,05_h.jpg,clean_recovery,raw,800,1200,86639,160202,0,0,0.6257955526026876,0.45538751805666106,0.8914691997830076,0.905003772781244,0.48211632813572863,82966,9403,0.957605697203338,0.10853080021699235,0.7474715042542944,0.5967700589592412,0.5967700589592412,1.0,1.0,0,1573,0.0,0.40322994104075877,197,2597,0.8375634517766497,0.1301501732768579,32,35018,21516,0.46016917642684513,12760,8168,1.5621939275220371,24957,20351,0.4403714805169279,8820,7710,1.1439688715953307,8.697524537032635,30.59411708155671,1.135658712548367,5.656854249492381,0.5575418356273917,0.910996467744934,0.6917335989265039,0.5823576446398995,0.944366982710541,0.7204433882506083
HRF,05_h.jpg,clean_recovery,structure_filtered,800,1200,86639,110329,11,141,0.7360992648552049,0.5824027507752623,0.836736342755572,0.9566788533035022,0.657071123639297,37835,14145,0.43669709945867335,0.16326365724442804,0.5689655172413793,0.39759036144578314,0.39759036144578314,1.0,1.0,0,2350,0.0,0.6024096385542169,197,467,0.4467005076142132,0.2569593147751606,109,20620,21516,0.4062093325897007,7637,8168,0.9349902056807052,18655,20351,0.4067613385091642,6838,7710,0.8869001297016861,3.5986012062153843,23.348443297936544,4.743818005171644,29.154759474226502,0.8186226964112512,0.7930842163970998,0.8056511200003759,0.8419010669253152,0.8175776166573713,0.8295610839327789
HRF,05_h.jpg,connected_recovery,raw,800,1200,86639,169821,0,0,0.6108944864696249,0.4397754385964912,0.904154018398181,0.8952483566360302,0.4612798181614759,91486,8304,1.0559447823728345,0.09584598160181904,0.7528772378516624,0.6036913611894386,0.6036913611894386,1.0,1.0,0,1546,0.0,0.3963086388105614,197,2617,0.8274111675126904,0.12609858616736722,34,35623,21516,0.4498977505112474,12833,8168,1.5711312438785505,25594,20351,0.43167411920790133,8924,7710,1.1574578469520105,8.655061547610948,30.59411708155671,1.1310549949286584,5.385164807134504,0.5570558347135278,0.9142033835285369,0.6922809014143858,0.58535216012127,0.9466443576873025,0.7233963174165826
HRF,05_h.jpg,connected_recovery,structure_filtered,800,1200,86639,121267,11,131,0.7109270535722875,0.5515025783004858,0.8529992266762082,0.9457681302462556,0.6094238333594465,47364,12736,0.5466822100901442,0.14700077332379183,0.5899150551238026,0.4183542681363753,0.4183542681363753,1.0,1.0,0,2269,0.0,0.5816457318636247,197,496,0.4467005076142132,0.24798387096774194,109,21247,21516,0.3976575571667596,7750,8168,0.948824681684623,19213,20351,0.3986536288143089,6921,7710,0.8976653696498055,3.7604796281380146,24.041630560342615,4.587652621685775,28.792360097775937,0.8098555090130372,0.8026120096672243,0.8062174897774372,0.8352237963006542,0.8274772262502323,0.8313324655333849
HRF,06_dr.jpg,baseline,raw,800,1200,72476,178108,0,0,0.45658142578935607,0.2958247577283869,0.7893095645455047,0.863776078168027,0.3211871448783884,120902,15270,1.6681660135769083,0.21069043545449528,0.777849951282884,0.6364602710603242,0.6364602710603242,1.0,1.0,0,4104,0.0,0.3635397289396758,1274,3726,0.8202511773940345,0.24745034889962425,229,42551,27347,0.304164990675394,16030,10620,1.509416195856874,27736,22804,0.2862217154885108,9840,8801,1.1180547665038063,8.35464520256383,29.5296461204668,1.8480400596942292,7.810249675906654,0.5246175178021668,0.8245877061469266,0.6412562713666238,0.5657681370590586,0.8909569605441182,0.6920661428792942
HRF,06_dr.jpg,baseline,structure_filtered,800,1200,72476,83548,14,259,0.5884607496282623,0.4168929411444191,0.6334096804459407,0.957588752529509,0.5494685689663427,37641,26569,0.5193581323472598,0.3665903195540593,0.5692015209125475,0.3978208875896891,0.3978208875896891,1.0,1.0,0,6798,0.0,0.602179112410311,1274,494,0.29356357927786497,0.4230769230769231,900,17006,27347,0.2048122280323253,6314,10620,0.5945386064030131,14843,22804,0.2175934046658481,5403,8801,0.6139075105101693,3.580093471945945,19.4164878389476,13.293843553928665,58.82176467941097,0.7993649300246972,0.5147182506307821,0.6262125936239059,0.83294131483006,0.5544301020221597,0.6657305066980386
HRF,06_dr.jpg,multiscale_line,raw,800,1200,72476,182795,0,0,0.4553121976252688,0.29476001359322773,0.8018378497709586,0.8595181651425764,0.317918980278454,124681,14362,1.720307412108836,0.19816215022904135,0.7807538611081111,0.6403578704934006,0.6403578704934006,1.0,1.0,0,4060,0.0,0.35964212950659935,1274,3703,0.8171114599686028,0.2484472049689441,233,43233,27347,0.3061030460379566,16041,10620,1.51045197740113,28579,22804,0.2911331345378004,9968,8801,1.1325985683445063,8.413690137855587,29.732137494637012,1.8275005090880714,7.810249675906654,0.5191636018781949,0.8269279994149267,0.6378628590472835,0.5616311613813522,0.8922368084250558,0.6893445695893293
HRF,06_dr.jpg,multiscale_line,structure_filtered,800,1200,72476,94277,16,233,0.576073593878371,0.40456697158066746,0.6627159335504167,0.9478932400701277,0.5094667840512532,46246,24445,0.6380870908990562,0.3372840664495833,0.5870204643594719,0.41544866684383025,0.41544866684383025,1.0,1.0,0,6599,0.0,0.5845513331561697,1274,588,0.3116169544740973,0.38605442176870747,877,18941,27347,0.21351519362270086,6950,10620,0.6544256120527306,16404,22804,0.2258814243115243,5891,8801,0.6693557550278377,4.0353378017210115,22.0,11.297957880190175,48.507731342539614,0.7699171110289847,0.5483233992759717,0.6404955153175911,0.8055012934903121,0.5888031593959118,0.680312976872191
HRF,06_dr.jpg,clean_recovery,raw,800,1200,72476,185636,0,0,0.45274144557401436,0.2926087849241047,0.8061841161211988,0.8566720449249823,0.31475037169514536,127207,14047,1.7551603289364754,0.19381588387880125,0.7825289835535185,0.6427495792364248,0.6427495792364248,1.0,1.0,0,4033,0.0,0.35725042076357516,1274,3704,0.814756671899529,0.2473002159827214,236,43085,27347,0.30434782608695654,15938,10620,1.5007532956685499,28499,22804,0.28898438870373616,9889,8801,1.1236223156459493,8.388857838424238,29.68164415931166,1.8375907268956078,7.810249675906654,0.5200185679470813,0.8260869565217391,0.6382568800461793,0.5628641058372984,0.8921271071781183,0.6902396687803318
