dice,iou,sensitivity,specificity,precision,fp_pixels,fn_pixels,fp_over_gt_area,fn_over_gt_area,terminal_sensitivity,anchor_radius,endpoint_radius,min_area,min_mean_vesselness,min_max_vesselness,score
0.5416600815626755,0.3761416625761104,0.8886534696851459,0.8842114824805009,0.3952604397974966,102821.26666666666,8233.111111111111,1.476822155236063,0.11134653031485418,0.6747151717029961,10,24,18,0.08,0.24,1.4840053743797676
0.5433592324919433,0.3777481869319785,0.8865472460080939,0.8855202392081974,0.39748477081369327,101658.77777777778,8389.466666666667,1.4601000019101997,0.11345275399190627,0.6733830369517828,10,32,36,0.08,0.24,1.488143775132496
0.5433592324919433,0.3777481869319785,0.8865472460080939,0.8855202392081974,0.39748477081369327,101658.77777777778,8389.466666666667,1.4601000019101997,0.11345275399190627,0.6733830369517828,10,40,36,0.08,0.24,1.488143775132496
0.5442245922335652,0.37856489310254937,0.8857655605754434,0.8860999067835515,0.3985459874110969,101142.3111111111,8444.68888888889,1.4524092259964314,0.11423443942455676,0.6728752518056224,10,32,60,0.1,0.24,1.4903037088778948
0.5442245922335652,0.37856489310254937,0.8857655605754434,0.8860999067835515,0.3985459874110969,101142.3111111111,8444.68888888889,1.4524092259964314,0.11423443942455676,0.6728752518056224,10,40,60,0.1,0.24,1.4903037088778948
0.5445597531451699,0.37887355362368363,0.8855339033802991,0.886312184939389,0.3989348569893876,100952.71111111112,8460.733333333334,1.4494834247152215,0.11446609661970109,0.6726621752757304,10,40,90,0.12,0.24,1.4910925602320824
