image,method,gt_vessel_pixels,pred_vessel_pixels,dice,iou,sensitivity,specificity,precision,fp_pixels,fn_pixels,fp_over_gt_area,fn_over_gt_area,terminal_dice,terminal_iou,terminal_sensitivity,terminal_specificity,terminal_precision,terminal_fp_pixels,terminal_fn_pixels,terminal_fp_over_gt_area,terminal_fn_over_gt_area,gt_endpoint_count,pred_endpoint_count,endpoint_recall,endpoint_precision,missed_endpoint_count,pred_to_gt_skeleton_distance_mean,pred_to_gt_skeleton_distance_p95,gt_to_pred_skeleton_distance_mean,gt_to_pred_skeleton_distance_p95,skeleton_precision_radius_3,skeleton_recall_radius_3,skeleton_distance_f1_radius_3,skeleton_precision_radius_5,skeleton_recall_radius_5,skeleton_distance_f1_radius_5,terminal_pred_to_gt_skeleton_distance_mean,terminal_pred_to_gt_skeleton_distance_p95,terminal_gt_to_pred_skeleton_distance_mean,terminal_gt_to_pred_skeleton_distance_p95,terminal_skeleton_precision_radius_3,terminal_skeleton_recall_radius_3,terminal_skeleton_distance_f1_radius_3,terminal_skeleton_precision_radius_5,terminal_skeleton_recall_radius_5,terminal_skeleton_distance_f1_radius_5,removed_far_components,removed_weak_components,kept_components,kept_terminal_components,kept_nonterminal_components,removed_direction_components,removed_short_components,branch_graph_components,soft_graph_scored_components,iterative_layers,tree_connected_components,removed_low_contrast_components
09_dr.jpg,soft_graph_score_refined,64956,161078,0.47326508401390943,0.3099851055074849,0.8234343247736929,0.8797925018211395,0.33205651920187734,107591,11469,1.6563673871543814,0.17656567522630703,0.7472162531744482,0.5964447216591299,0.5964447216591299,1.0,1.0,0,2588,0.0,0.4035552783408701,636,3120,0.7735849056603774,0.1439102564102564,144,10.41728032658452,36.87817782917155,1.6326052994495743,7.0,0.5050874135701838,0.8659032322030538,0.638015766633964,0.5384788352352577,0.9155264723378941,0.6781153079480777,0.08802210306138211,1.0,4.754214440558374,25.064914231204728,0.9984932194876946,0.6777277840269966,0.8074193028132473,1.0,0.7525309336332958,0.8587933247753531,0.0,0.0,0.0,368.0,0.0,0.0,3431.0,0.0,368.0,0.0,0.0,0.0
09_dr.jpg,tree_iterative_refined,64956,160163,0.4743180273544214,0.3108891865137134,0.8219256111829546,0.8807053061078561,0.3333416581857233,106774,11567,1.6437896422193485,0.17807438881704538,0.7462365591397849,0.5951972555746141,0.5951972555746141,1.0,1.0,0,2596,0.0,0.40480274442538594,636,3121,0.7735849056603774,0.14322332585709707,144,10.379508289319457,37.02971247890528,1.6337666331425762,7.0710678118654755,0.5080794024933973,0.8646638905413444,0.6400583635599584,0.540680998494874,0.9147332936744001,0.679640035475008,0.08732460040081239,1.0,4.768116028412395,25.064914231204728,0.9984879032258065,0.6766029246344207,0.8066187508144398,1.0,0.7519685039370079,0.8584269662921348,0.0,169.0,0.0,311.0,1.0,0.0,10579.0,0.0,0.0,3.0,874.0,21.0
09_g.jpg,baseline_raw,63659,155749,0.5226609786334135,0.3537854013697785,0.9007053205359807,0.8902080792912519,0.36814361568934634,98411,6321,1.5459086696303743,0.09929467946401922,0.8185737507951092,0.6928691074419717,0.6928691074419717,1.0,1.0,0,2567,0.0,0.3071308925580282,1046,2943,0.7954110898661568,0.2759089364593952,214,6.4791759423833435,23.345235059857504,1.2778255799799854,6.082762530298219,0.5843561643835616,0.8960883334759907,0.7074020569578479,0.6219452054794521,0.9352905931695626,0.7470923808154135,0.031169578694620163,0.0,4.00833241375284,24.08318915758459,0.9994293865905849,0.7566363467607202,0.8612486258951757,1.0,0.8138110265453871,0.8973492989458602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09_g.jpg,connected_recovery_raw,63659,173845,0.491469617353813,0.325793648578494,0.9168067358896621,0.8711628721658387,0.33571859990221176,115482,5296,1.8140718515842222,0.0831932641103379,0.8274410774410774,0.7056712132089017,0.7056712132089017,1.0,1.0,0,2460,0.0,0.29432878679109836,1046,2947,0.7820267686424475,0.2714625042416016,228,6.464690931428852,23.345235059857504,1.2895114838426092,6.082762530298219,0.5836489135981522,0.8986133698536335,0.7076678978007709,0.6248489243413101,0.9369596850124112,0.7497183045667054,0.02955540998927177,0.0,3.9524769876310373,24.08318915758459,0.9985970819304153,0.7623909411546316,0.8646525236366471,0.999438832772166,0.8180805643215148,0.8997114260530191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09_g.jpg,soft_structure_refined,63659,161023,0.51281366553618,0.34482139436889486,0.9049780863664211,0.8846276138210792,0.3577749762456295,103413,6049,1.6244835765563392,0.09502191363357891,0.8207407407407408,0.6959798994974874,0.6959798994974874,1.0,1.0,0,2541,0.0,0.30402010050251255,1046,2936,0.7906309751434034,0.27452316076294275,219,6.512698427977236,23.40939982143925,1.3044922353998023,6.324555320336759,0.5819990163396906,0.894590430540101,0.7052071944594157,0.6205530356850101,0.9345202430882479,0.7458418605391812,0.03557822593104898,0.0,4.004699509387093,24.08318915758459,0.9982925441092771,0.7570076109151661,0.8610664696261745,0.9994308480364257,0.81399665862261,0.8972328563878724,0.0,3966.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09_g.jpg,hierarchical_terminal_refined,63659,160080,0.5142867358842222,0.34615477178922543,0.9037685166276568,0.8855937639804494,0.3594015492253873,102547,6126,1.6108798441697167,0.09623148337234326,0.8219042920572275,0.6976549413735343,0.6976549413735343,1.0,1.0,0,2527,0.0,0.30234505862646566,1046,2939,0.7934990439770554,0.27526369513439947,216,6.4961576533781225,23.345235059857504,1.293597691722255,6.082762530298219,0.5827874222076646,0.8952323889411966,0.7059853627026957,0.6213833387924446,0.9348198236754258,0.7465367982977523,0.033685021691364815,0.0,4.0020235113652936,24.08318915758459,0.9985767150583547,0.757378875069612,0.8614123425142991,0.9994306860233418,0.8143679227770558,0.8974582820688933,0.0,135.0,0.0,58.0,1.0,1508.0,2501.0,0.0,0.0,0.0,0.0,0.0
09_g.jpg,branch_graph_refined,63659,156903,0.5205157733426429,0.3518224553962699,0.9017263858998728,0.8889931398876098,0.3658502386824981,99500,6256,1.5630154416500417,0.09827361410012724,0.8202413720093161,0.6952620244077531,0.6952620244077531,1.0,1.0,0,2547,0.0,0.30473797559224697,1046,2939,0.7963671128107075,0.27594419870704323,213,6.47602717881913,23.345235059857504,1.2810517383472637,6.082762530298219,0.5845022284198725,0.8960027390225114,0.7074823916784306,0.6225084078418506,0.9351622014893435,0.747457555706162,0.03786560942832511,0.0,4.007404253366725,24.08318915758459,0.9982920580700256,0.7566363467607202,0.8608260641734774,0.9994306860233418,0.8138110265453871,0.8971200109900265,0.0,4187.0,0.0,39.0,0.0,12.0,1859.0,51.0,0.0,0.0,0.0,0.0
09_g.jpg,soft_graph_score_refined,63659,165234,0.5051792759062095,0.3379530854527493,0.9082140781350634,0.8801594482457011,0.3499037728312575,107418,5843,1.6873969116699916,0.09178592186493661,0.823065549531789,0.6993299832495813,0.6993299832495813,1.0,1.0,0,2513,0.0,0.30067001675041877,1046,2944,0.7848948374760994,0.27377717391304346,225,6.477059155187084,23.345235059857504,1.3091202906821295,6.082762530298219,0.584170718530524,0.8960027390225114,0.7072394943838448,0.624041058887088,0.9352477959428229,0.7485887211906453,0.033404168727414946,0.0,3.982447753024582,24.08318915758459,0.9985815602836879,0.7596064599962874,0.8628531138596572,0.9994326241134752,0.8162242435492854,0.8985851370095087,0.0,0.0,0.0,301.0,0.0,0.0,3901.0,0.0,301.0,0.0,0.0,0.0
09_g.jpg,tree_iterative_refined,63659,164313,0.5064832523292334,0.3391212406015038,0.9068945475109568,0.8810932446468476,0.3513538186266455,106581,5927,1.6742487315226442,0.09310545248904319,0.8228997957890289,0.6990906915530031,0.6990906915530031,1.0,1.0,0,2515,0.0,0.30090930844699687,1046,2938,0.7896749521988528,0.27501701837985026,220,6.485529153012544,23.345235059857504,1.3138933771735584,6.264107122827124,0.5838211382113822,0.8951039972609774,0.7067032968258433,0.6231165311653116,0.934648634768467,0.7477314654243326,0.03249090116560517,0.0,3.9879781828903895,24.08318915758459,0.9985791418016482,0.7588639316873956,0.8623729611272081,0.9994316567206593,0.8154817152403936,0.8981345933965617,0.0,180.0,0.0,247.0,6.0,0.0,11704.0,0.0,0.0,3.0,814.0,159.0
09_h.jpg,baseline_raw,74574,147974,0.5794794830778079,0.40793461000714887,0.86465792367313,0.9057030175305446,0.435758984686499,83493,10093,1.1195993241612359,0.13534207632686995,0.7243506959391591,0.5678290213723285,0.5678290213723285,1.0,1.0,0,1921,0.0,0.43217097862767156,266,2877,0.7481203007518797,0.13451511991657977,67,8.217226772785796,29.154759474226502,1.3701357726812207,7.211102550927978,0.5396570510982394,0.8743558170292334,0.6673946078771478,0.5691345988415438,0.9195056323254435,0.7030879029459443,0.10098099456204505,1.0,9.273296803885149,53.05562256404195,1.0,0.6516220028208745,0.789069171648164,1.0,0.7061589092618712,0.8277762468999724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
