alpha,max_depth,initial_length,density_weight,density_depth_weight,density_direction_weight,density_survival_weight,density_angle_span,density_horizon_weight,edges,terminals,length,occupied_grid_coverage,coverage_dispersion,terminal_density_score,matched_terminal_density_score,density_lift_over_random,search_score
0.76,6,0.23,0.6,0.75,0.9,0.0,1.5,0.0,70.13333333333334,33.266666666666666,6.190192291998381,0.0649789029535865,0.04502849992427973,0.16909026823076864,0.1696285519040917,0.00609549092756151,-0.15963446017042646
0.76,6,0.23,0.6,0.5,0.7,0.0,1.0,0.0,66.4,31.333333333333332,5.995171183968257,0.06160337552742616,0.06447148296446666,0.14095484643793407,0.13711688854585755,-0.0247575820027465,-0.1672883519588658
0.76,6,0.23,0.6,0.5,0.5,0.0,1.0,1.0,65.93333333333334,31.133333333333333,5.9727997397756605,0.06033755274261605,0.041312484313242165,0.13400203380345949,0.13147861624417262,-0.03293932392441476,-0.1691204043275162
0.76,6,0.23,0.6,0.75,0.5,0.0,1.0,1.0,67.73333333333333,31.733333333333334,6.072004045417132,0.06181434599156119,0.04377110450208924,0.13881568344177467,0.13811101878358445,-0.026508383197176588,-0.18202743870312227
0.76,6,0.23,0.6,0.75,0.5,0.0,1.5,0.0,70.0,33.0,6.198967242899456,0.06455696202531647,0.03475212751226861,0.15963902576511707,0.15559784725126663,-0.0058093034556302384,-0.1824022264657724
0.76,6,0.23,0.6,0.5,0.7,0.0,1.0,1.0,68.0,31.8,6.124273383636993,0.06392405063291139,0.044655453004958386,0.14095021871119182,0.13693085807051844,-0.026974185320956433,-0.18322774889492158
0.76,6,0.23,0.6,0.5,0.9,0.0,1.5,0.5,69.73333333333333,32.8,6.24002444828126,0.0641350210970464,0.04361589553206087,0.15850424670407406,0.1542638060401444,-0.009489660721804431,-0.18545717732058034
0.76,6,0.23,0.6,0.75,0.5,0.0,1.0,0.0,69.0,32.266666666666666,6.1355092094730255,0.0609704641350211,0.06404887395553344,0.15062935836964236,0.1474790841012618,-0.01587718103781041,-0.19578700122531825
0.76,6,0.23,0.6,0.75,0.5,0.0,1.5,0.5,70.4,33.0,6.2250002475089925,0.06455696202531645,0.035959565103555434,0.1557311986397412,0.15134522151023913,-0.009281575339114856,-0.196450171399055
0.76,6,0.23,0.6,0.5,0.9,0.0,1.0,0.5,68.8,32.333333333333336,6.1881876149698565,0.06455696202531645,0.045270982933150475,0.14672076606629203,0.14258239417350665,-0.021526443161445755,-0.19670130177687564
0.76,6,0.23,0.6,0.5,0.5,0.0,1.5,1.0,67.53333333333333,32.0,6.088327659457196,0.0651898734177215,0.041851340514095905,0.13852289399847997,0.13514799541939626,-0.028906376377632336,-0.19717739822691782
0.76,6,0.23,0.6,0.75,0.5,0.0,1.0,0.5,68.66666666666667,32.06666666666667,6.119551759947095,0.06139240506329114,0.06453184043373132,0.14559984891894595,0.14185202702012814,-0.021621014364268085,-0.2018483015111338
0.76,6,0.23,0.6,0.75,0.9,0.0,1.0,0.0,69.53333333333333,32.666666666666664,6.191176719059628,0.0639240506329114,0.047099649925388225,0.15008828493773754,0.1461998463167195,-0.015631071309584566,-0.20396516271574006
0.76,6,0.23,0.6,0.75,0.9,0.0,1.0,0.5,69.46666666666667,32.86666666666667,6.192006926243158,0.06666666666666668,0.04547321552012095,0.15204626626541135,0.14793681869937014,-0.015904185804464607,-0.20559313347800723
0.76,6,0.23,0.6,0.75,0.9,0.0,1.0,1.0,69.6,32.93333333333333,6.201260980469763,0.06540084388185655,0.04202744196579526,0.150958243063925,0.14947659700476953,-0.01449973387949744,-0.20650153608877825
0.76,6,0.23,0.6,0.75,0.7,0.0,1.0,0.5,69.66666666666667,32.86666666666667,6.20005177600956,0.06350210970464136,0.04323001119898206,0.1490215202266136,0.14729886533918052,-0.01738165874294346,-0.21765275768864195
0.76,6,0.23,0.6,0.5,0.7,0.0,1.5,1.0,69.4,32.6,6.225093120958467,0.0630801687763713,0.04403843689483183,0.14632932227200837,0.14179717782436257,-0.022738232898561524,-0.22118143668654627
0.76,6,0.23,0.6,0.75,0.7,0.0,1.0,1.0,69.93333333333334,32.666666666666664,6.226838648736428,0.0649789029535865,0.044258529641981424,0.1425048700980594,0.1391777948508462,-0.024493065849554175,-0.2273529998624198
0.76,6,0.23,0.6,0.75,0.7,0.0,1.0,0.0,69.2,32.6,6.156031993626626,0.062447257383966254,0.06600972686366244,0.1471147034487343,0.14278289557454657,-0.01929318238613574,-0.22789426719493233
0.76,6,0.23,0.6,0.75,0.7,0.0,1.5,1.0,72.13333333333334,33.666666666666664,6.374306883594925,0.06455696202531644,0.04590771846918668,0.15521384038343494,0.15177194389418275,-0.012125742744135946,-0.2504370116222573
0.76,6,0.23,0.6,0.5,0.9,0.0,1.5,1.0,71.4,34.0,6.35291382955213,0.06582278481012657,0.04349926554143148,0.1612553257349209,0.15615140411542577,-0.007664472746496864,-0.2511875896688798
0.76,6,0.23,0.6,0.75,0.5,0.0,1.5,1.0,70.0,32.93333333333333,6.233732449583106,0.06582278481012657,0.04193265108606635,0.13900282795757007,0.1366219620304747,-0.028095641617568813,-0.25165260671371575
0.76,6,0.23,0.6,0.75,0.9,0.0,1.5,1.0,73.0,34.6,6.4054131145523225,0.06729957805907172,0.04349041092836257,0.1678294929269599,0.1627827542565127,-0.00047326541617312055,-0.2610951845546524
0.76,6,0.23,0.6,0.75,0.7,0.0,1.5,0.5,72.33333333333333,34.266666666666666,6.345638786828972,0.06476793248945148,0.04477767628907814,0.16238950703336552,0.1590926394538855,-0.004759871352208304,-0.26208601607110504
0.76,6,0.23,0.6,0.75,0.9,0.0,1.5,0.5,72.8,34.266666666666666,6.400830117871618,0.0651898734177215,0.04341773383298021,0.16058355248665696,0.1576335658931261,-0.006092164315916666,-0.264857424081192
0.76,7,0.26,0.6,0.5,0.7,0.05,1.5,1.0,73.33333333333333,32.4,6.487908212779691,0.06265822784810125,0.08298124861268176,0.12922309800437748,0.12799474069467023,-0.03823755450900894,-0.2846243363265905
0.76,7,0.26,0.6,0.5,0.5,0.05,1.0,0.5,72.13333333333334,32.93333333333333,6.3696128717571145,0.06413502109704643,0.0716255277840311,0.13543084313701775,0.1307433679624231,-0.031133826193309778,-0.2894258841252944
0.76,7,0.26,0.6,0.75,0.5,0.05,1.0,0.5,72.53333333333333,33.06666666666667,6.369895329121349,0.06455696202531645,0.07234316915290094,0.13553723105291435,0.1318770773561328,-0.03106877784930844,-0.29535392477717887
0.76,7,0.26,0.6,0.5,0.5,0.05,1.5,0.0,74.8,33.733333333333334,6.588438236873361,0.06540084388185653,0.05493265365088828,0.13928088247468012,0.13747849601345602,-0.02492525155334526,-0.3046564862981366
0.76,7,0.26,0.6,0.75,0.7,0.05,1.5,1.0,74.2,32.93333333333333,6.515554883987702,0.06392405063291139,0.08261773694873126,0.13171280812959912,0.1300161487025839,-0.0353743171878608,-0.30622593189538044
0.76,7,0.26,0.6,0.5,0.9,0.05,1.5,0.0,74.26666666666667,33.333333333333336,6.525806114641894,0.0649789029535865,0.06048805397925774,0.1295669454972848,0.13113531981102997,-0.034813593936829895,-0.31276518016875865
0.76,7,0.26,0.6,0.5,0.7,0.05,1.0,1.0,70.13333333333334,32.0,6.271191531384122,0.06202531645569621,0.08100032882060643,0.11246555091002795,0.1117895845599603,-0.05492629642338976,-0.3172379184775689
0.76,7,0.26,0.6,0.75,0.7,0.05,1.0,1.0,70.13333333333334,32.0,6.265875447459787,0.06202531645569621,0.08105113664660145,0.11246555091002795,0.1117895845599603,-0.05492629642338976,-0.31726840317316585
0.76,7,0.26,0.6,0.75,0.9,0.05,1.5,0.0,74.86666666666666,33.6,6.553469888261216,0.06540084388185655,0.06138926233289814,0.13027363998670002,0.13168472329159808,-0.03428448536447924,-0.327345638818458
0.76,7,0.26,0.6,0.5,0.5,0.05,1.0,0.0,74.0,33.733333333333334,6.5468237704567205,0.0649789029535865,0.07124192253422722,0.1381339774885641,0.1343340106955707,-0.028605281752006276,-0.32778465878710006
0.76,7,0.26,0.6,0.5,0.9,0.05,1.5,1.0,73.46666666666667,33.0,6.4613049004086625,0.06434599156118144,0.08418858080020883,0.12491565043048627,0.1251885809136655,-0.040960302552921504,-0.32861290753192574
0.76,7,0.26,0.6,0.5,0.9,0.05,1.0,1.0,71.0,32.8,6.281163659485513,0.06181434599156119,0.07139405584973944,0.12192594208172985,0.11981428530685027,-0.04425944072901209,-0.3302999399419996
0.76,7,0.26,0.6,0.75,0.5,0.05,1.0,1.0,72.93333333333334,33.4,6.419362305872145,0.06455696202531645,0.0679569718041942,0.12939551574186564,0.125744914379103,-0.036758740171522135,-0.3347852239627751
0.76,7,0.26,0.6,0.5,0.5,0.05,1.0,1.0,72.86666666666666,33.4,6.422941521106917,0.06476793248945148,0.06799623360100672,0.12847163971841272,0.1250089039132713,-0.03770911183930718,-0.3371806286827751
0.76,7,0.26,0.6,0.75,0.9,0.05,1.5,1.0,74.0,33.13333333333333,6.489371632550544,0.06413502109704641,0.08383368564891777,0.12422051531373078,0.12339237387348324,-0.042284123734672455,-0.3429687741512708
0.76,7,0.26,0.6,0.75,0.9,0.05,1.0,1.0,72.06666666666666,33.0,6.334641160915737,0.062447257383966254,0.07268390489754398,0.12069562369040919,0.11930640563707154,-0.04517911907086722,-0.3446672004727548
0.76,7,0.26,0.6,0.5,0.7,0.05,1.5,0.0,75.0,33.8,6.545554818433681,0.0660337552742616,0.05705456154927625,0.12998299531283686,0.12859449383139587,-0.03644255136081032,-0.34468846944494397
0.76,7,0.26,0.6,0.5,0.9,0.05,1.0,0.5,74.66666666666667,33.733333333333334,6.546490733672093,0.06582278481012659,0.04659300910024727,0.12482816376958175,0.12306446286502366,-0.04054562941807757,-0.351248682235055
0.76,7,0.26,0.6,0.5,0.7,0.05,1.5,0.5,73.8,33.0,6.436079226044416,0.0620253164556962,0.07516757409465574,0.11793783591688513,0.11816906936888312,-0.047238523562897886,-0.353248038162176
0.76,7,0.26,0.6,0.75,0.5,0.05,1.0,0.0,75.4,34.46666666666667,6.6349020812312585,0.06687763713080168,0.07178924067637132,0.14329671463911337,0.13823673921195595,-0.024472000556795995,-0.35556285864240933
0.76,7,0.26,0.6,0.5,0.7,0.05,1.0,0.0,75.53333333333333,34.333333333333336,6.6510195347407945,0.06582278481012659,0.05114462335552716,0.13682450771656102,0.13191505446356422,-0.029004915702207923,-0.3562950632314002
0.76,7,0.26,0.6,0.5,0.5,0.05,1.5,0.5,74.26666666666667,33.8,6.504357277964261,0.06350210970464135,0.07489331437037917,0.130671818231461,0.12968660602894996,-0.03398018474241273,-0.3564237563133402
0.76,7,0.26,0.6,0.75,0.7,0.05,1.5,0.0,75.53333333333333,34.0,6.56560967471967,0.06624472573839663,0.05848894200569578,0.13121752077722226,0.12839373792604608,-0.035791612443081,-0.35680635143986594
0.76,7,0.26,0.6,0.75,0.9,0.05,1.0,0.5,75.13333333333334,34.0,6.5597457841977205,0.06624472573839663,0.04656518265306419,0.12603318360831794,0.12273680741657061,-0.03994934068979196,-0.3664529480859221
0.76,7,0.26,0.6,0.75,0.5,0.05,1.5,0.0,77.66666666666667,35.06666666666667,6.750508483121207,0.06729957805907172,0.05529890420765404,0.1436882545753419,0.14136533712560168,-0.020750911464144005,-0.3709404861933236
0.76,7,0.26,0.6,0.75,0.7,0.05,1.5,0.5,74.33333333333333,33.266666666666666,6.456134082330406,0.06265822784810127,0.07493233269611435,0.11556052004321218,0.11538168439279603,-0.050227394127511225,-0.378554856527072
0.76,7,0.26,0.6,0.75,0.7,0.05,1.0,0.0,76.33333333333333,34.8,6.682754379982876,0.06751054852320676,0.05173127015815566,0.13594606522486202,0.13103224085235832,-0.030425195896325682,-0.38582732885756865
0.76,7,0.26,0.6,0.75,0.5,0.05,1.5,0.5,75.6,34.46666666666667,6.600211410925652,0.06476793248945148,0.07318062859564488,0.13150118059391927,0.12938727621662105,-0.03353822247143696,-0.39413344364030833
0.76,7,0.26,0.6,0.5,0.7,0.05,1.0,0.5,74.93333333333334,34.2,6.609424246336827,0.06561181434599156,0.07109747140652797,0.1264584203249153,0.12367551321156685,-0.039796647222830384,-0.39424851897970736
0.76,7,0.26,0.6,0.5,0.9,0.05,1.5,0.5,78.66666666666667,35.13333333333333,6.828961769641301,0.06624472573839663,0.04750450471388697,0.13572648693562067,0.13659389231378813,-0.027619483101701616,-0.39461968364889366
0.76,7,0.26,0.6,0.5,0.9,0.05,1.0,0.0,76.53333333333333,34.666666666666664,6.708877883108665,0.06666666666666667,0.04801550297868017,0.13000983764070623,0.1246520364980347,-0.03671900190800041,-0.3996934932803992
0.76,7,0.26,0.6,0.75,0.7,0.05,1.0,0.5,75.4,34.4,6.625337338824623,0.06582278481012657,0.07099912707506235,0.12830672089047498,0.12551670531374495,-0.038144962955593,-0.4003823533915898
0.76,7,0.26,0.6,0.75,0.9,0.05,1.0,0.0,77.0,34.93333333333333,6.734624176834478,0.06772151898734176,0.04855826400497607,0.1303279146655886,0.12521722890926712,-0.036135835503825,-0.41202835029683077
0.76,7,0.26,0.6,0.75,0.9,0.05,1.5,0.5,79.26666666666667,35.4,6.84464059376752,0.06666666666666667,0.046174866367368735,0.13415664152629764,0.13243946299679543,-0.030275768117615003,-0.4212881706513671
0.76,7,0.26,0.6,0.5,0.5,0.05,1.5,1.0,78.6,35.666666666666664,6.8132346405027855,0.0670886075949367,0.07323052426906163,0.11972456270197683,0.11837944698887433,-0.04652085503647725,-0.5070238192450576
0.76,7,0.26,0.6,0.75,0.5,0.05,1.5,1.0,79.06666666666666,35.93333333333333,6.832138862917933,0.06729957805907173,0.07384282585892712,0.12398932744241077,0.12038384094074005,-0.04413757535365462,-0.5161730173010067
0.76,7,0.23,0.6,0.5,0.9,0.05,1.0,1.0,85.53333333333333,38.733333333333334,6.451840174622748,0.07004219409282703,0.044159717610797705,0.14271221168659518,0.13966696430089406,-0.023656151424349292,-0.6007204986247491
0.76,7,0.23,0.6,0.75,0.9,0.05,1.0,1.0,86.6,39.333333333333336,6.485828017372202,0.07257383966244728,0.04183270631014394,0.14899606678661406,0.14592942744413898,-0.01697105191584965,-0.6076381886763569
0.76,7,0.26,0.6,0.5,0.7,0.0,1.0,1.0,81.2,38.06666666666667,7.028034417574545,0.06835443037974683,0.0721545261034581,0.13509126544469757,0.13072776766742328,-0.03241896345390439,-0.6105453968992054
0.76,7,0.26,0.6,0.5,0.9,0.0,1.0,0.0,82.6,39.2,7.112151200531088,0.07447257383966245,0.04587722674473019,0.14608722123165901,0.1406530662092882,-0.020916312693805745,-0.611579822419712
0.76,7,0.23,0.6,0.5,0.9,0.05,1.0,0.5,84.93333333333334,38.733333333333334,6.467239050652333,0.07046413502109705,0.04287103024040484,0.1351469719361767,0.1344926482828407,-0.029422975315631657,-0.617976585227348
0.76,7,0.26,0.6,0.75,0.7,0.0,1.0,1.0,82.06666666666666,38.4,7.058376880714111,0.06919831223628692,0.07203112037617938,0.13591056124764087,0.1312149463474085,-0.031481607223844556,-0.6268190758979687
0.76,7,0.23,0.6,0.75,0.9,0.05,1.0,0.5,86.0,39.333333333333336,6.511335059644746,0.07215189873417721,0.039749810675781615,0.14303194369633043,0.14077505550040215,-0.023163702091772143,-0.6277711323479999
0.76,7,0.26,0.6,0.5,0.7,0.0,1.0,0.0,82.66666666666667,39.0,7.126754965133286,0.07130801687763713,0.04786499813393349,0.14089585765335377,0.13538555106529468,-0.026575543685053125,-0.6285949817468858
0.76,7,0.26,0.6,0.5,0.9,0.0,1.5,0.0,83.73333333333333,39.0,7.183914715573564,0.07299578059071729,0.04751761268138318,0.1388439020263137,0.1349691221277246,-0.029192704024626304,-0.6291822234216166
0.76,7,0.26,0.6,0.75,0.9,0.0,1.5,0.0,84.2,39.2,7.196583531280467,0.07383966244725738,0.04618987494215295,0.14155177562709123,0.13664539641495488,-0.026945015034318186,-0.6317350548879057
0.76,7,0.23,0.6,0.5,0.9,0.05,1.5,1.0,88.0,39.13333333333333,6.672927874039809,0.06940928270042195,0.04175885968230909,0.1400370896850201,0.1399886635559316,-0.02629546615593822,-0.631756616807311
0.76,7,0.23,0.6,0.5,0.7,0.05,1.5,1.0,86.8,38.93333333333333,6.623040843104257,0.06919831223628692,0.0389506598418874,0.1320418498193581,0.13469617261884875,-0.030510341125519713,-0.6341821855493409
0.76,7,0.23,0.6,0.75,0.7,0.05,1.5,1.0,87.73333333333333,39.333333333333336,6.590279155851374,0.0719409282700422,0.038011205283941536,0.13874780666860767,0.13705604773619592,-0.02630218405147166,-0.6392163560710092
0.76,7,0.26,0.6,0.75,0.9,0.0,1.0,0.0,84.26666666666667,40.06666666666667,7.175613710342117,0.07552742616033754,0.045211414234486096,0.1504238759850674,0.1458507124995781,-0.01564292253080409,-0.6455331342507081
0.76,7,0.26,0.6,0.5,0.9,0.0,1.0,1.0,83.66666666666667,38.86666666666667,7.2007099016782385,0.07088607594936709,0.07332294054751252,0.13586602504838377,0.1333290493277374,-0.03005835270121186,-0.6465920012245572
0.76,7,0.26,0.6,0.5,0.5,0.0,1.0,0.0,83.73333333333333,39.46666666666667,7.1819637058716745,0.07236286919831224,0.07161704314843437,0.14643713907739636,0.1422290326798443,-0.021477852023410956,-0.6492998339272402
0.76,7,0.26,0.6,0.75,0.7,0.0,1.0,0.0,84.0,39.666666666666664,7.178326604684984,0.0719409282700422,0.04756519066039077,0.14551517401202257,0.14052239427422164,-0.021296421094420835,-0.6512225500605867
0.76,7,0.26,0.6,0.5,0.7,0.0,1.0,0.5,83.06666666666666,39.4,7.158009719199717,0.07257383966244725,0.0686702663851108,0.14250545577601487,0.13573100080813835,-0.02680101601877033,-0.6629952625781488
0.76,7,0.26,0.6,0.5,0.5,0.0,1.0,0.5,84.2,39.733333333333334,7.222225085727375,0.07383966244725738,0.07146708647386743,0.14376221680280807,0.14095411357262774,-0.0237456535066128,-0.6684153405907718
0.76,7,0.23,0.6,0.5,0.5,0.05,1.0,1.0,86.26666666666667,38.86666666666667,6.558458752111304,0.0670886075949367,0.046551446744121074,0.12889542958809702,0.12550307111691106,-0.03810372936736287,-0.6697512306543549
0.76,7,0.23,0.6,0.75,0.7,0.05,1.0,1.0,89.2,40.0,6.653426234447626,0.07215189873417722,0.048735762559158353,0.14397449552157712,0.14179303410750413,-0.021452690257780373,-0.6711834088690861
0.76,7,0.26,0.6,0.75,0.9,0.0,1.0,1.0,85.46666666666667,39.8,7.28262704306673,0.0719409282700422,0.07283295243149675,0.14308636215239,0.14203614258581948,-0.021176107245137833,-0.6724658963512268
0.76,7,0.26,0.6,0.5,0.9,0.0,1.0,0.5,83.33333333333333,39.06666666666667,7.160337697541108,0.07215189873417721,0.04825143628542612,0.12755446194445022,0.12316930881433936,-0.038629473754961084,-0.6730243922813798
0.76,7,0.26,0.6,0.5,0.5,0.0,1.5,0.0,86.33333333333333,40.46666666666667,7.379319017254204,0.07510548523206749,0.04644455125770808,0.14935147635710733,0.14618983295188703,-0.016660840190392254,-0.6748478120719825
0.76,7,0.26,0.6,0.5,0.7,0.0,1.5,0.0,85.4,39.733333333333334,7.291233807467152,0.07341772151898733,0.04778610564974441,0.13873877420077435,0.13485448390577776,-0.029111518173609633,-0.6753537487153769
0.76,7,0.26,0.6,0.75,0.5,0.0,1.0,0.0,85.13333333333334,40.2,7.236875477518692,0.07299578059071729,0.07137693371249867,0.15180757795114735,0.14744965196524235,-0.016030740231997426,-0.6757985482442062
0.76,7,0.26,0.6,0.5,0.5,0.0,1.5,0.5,84.86666666666666,40.0,7.273716497111012,0.07362869198312236,0.06728681652137124,0.1454919291622014,0.14124479400245635,-0.020541173581947025,-0.6768829883054834
0.76,7,0.26,0.6,0.75,0.7,0.0,1.5,0.0,85.86666666666666,39.93333333333333,7.303902623174055,0.07426160337552742,0.04644730963015249,0.1414466478015519,0.13653075819300806,-0.026863829183301515,-0.6778999452134485
0.76,7,0.26,0.6,0.75,0.5,0.0,1.0,0.5,85.2,40.2,7.266204910357053,0.07447257383966245,0.07147563066498455,0.14615088726635583,0.14496535520561632,-0.01905223407815793,-0.6811968195006223
0.76,7,0.26,0.6,0.75,0.5,0.0,1.5,0.0,87.33333333333333,40.86666666666667,7.405652425853284,0.07573839662447256,0.04641174626686502,0.15440714293192076,0.15018915389760504,-0.011250243145717261,-0.6818910375741527
0.76,7,0.26,0.6,0.75,0.9,0.0,1.0,0.5,84.26666666666667,39.46666666666667,7.1950750713324085,0.0729957805907173,0.048022139982453554,0.13181151398062843,0.12725632556923772,-0.03475062802795003,-0.6822487705254245
0.76,7,0.26,0.6,0.75,0.7,0.0,1.0,0.5,85.13333333333334,40.46666666666667,7.242019315289732,0.07320675105485232,0.06823754203360785,0.1534879373978095,0.14851006325502986,-0.013618602668176993,-0.6840549885700231
0.76,7,0.23,0.6,0.75,0.7,0.05,1.5,0.0,90.33333333333333,40.6,6.758786835343716,0.07447257383966245,0.0375008822857951,0.14588329692902804,0.14555163210829788,-0.01964074333011064,-0.6868913918048098
0.76,7,0.23,0.6,0.5,0.5,0.05,1.0,0.0,88.66666666666667,39.93333333333333,6.667138255705431,0.07046413502109705,0.05547466348151585,0.13557363429071884,0.13549382019233588,-0.028420450599615333,-0.6993774124211936
0.76,7,0.23,0.6,0.5,0.7,0.05,1.0,1.0,89.0,40.06666666666667,6.728008924946434,0.07151898734177216,0.04723385105150391,0.13581288903606187,0.1357899548933717,-0.02843180748117423,-0.6994408191066649
0.76,7,0.23,0.6,0.5,0.9,0.05,1.0,0.0,87.8,39.86666666666667,6.659144495439873,0.07236286919831225,0.039267265560083246,0.1294799292421216,0.1297024965610149,-0.03584691779543191,-0.7031997212783335
0.76,7,0.23,0.6,0.75,0.7,0.05,1.5,0.5,90.53333333333333,40.666666666666664,6.761030812105224,0.07468354430379748,0.0478125811717443,0.14312047639020145,0.14297099809013863,-0.02178974740473858,-0.7049114286174385
0.76,7,0.26,0.6,0.75,0.5,0.0,1.5,0.5,86.46666666666667,40.86666666666667,7.3330393222324775,0.07447257383966245,0.06864658845535088,0.15333407626669437,0.148413197506798,-0.013257578695056386,-0.7057080169265635
0.76,7,0.23,0.6,0.75,0.5,0.05,1.0,1.0,89.6,40.266666666666666,6.722663360313428,0.07025316455696203,0.04583682933837778,0.140869375467264,0.13741218902851698,-0.02523453836607993,-0.7064630940912218
0.76,7,0.23,0.6,0.5,0.7,0.05,1.0,0.5,90.13333333333334,40.333333333333336,6.820795109485228,0.07025316455696203,0.04488676819682838,0.14036669471935634,0.1388111231827394,-0.02465341424015044,-0.7069293776200696
0.76,7,0.23,0.6,0.75,0.9,0.05,1.5,1.0,92.2,41.06666666666667,6.850989751396926,0.07299578059071732,0.04194835057540798,0.15334569706579126,0.1483732570261911,-0.014299928652811548,-0.7091549736727628
0.76,7,0.23,0.6,0.5,0.5,0.05,1.0,0.5,88.8,39.93333333333333,6.665235832668161,0.06983122362869199,0.055988105195169585,0.13294481508351128,0.13287999070197218,-0.0312785002712681,-0.7112210552054521
0.76,7,0.26,0.6,0.5,0.5,0.0,1.0,1.0,85.06666666666666,40.266666666666666,7.272308562270182,0.07341772151898733,0.07179970750435573,0.1407407431153348,0.13902227320746163,-0.025885651391861202,-0.7114342498878783
0.76,7,0.23,0.6,0.75,0.7,0.05,1.0,0.5,92.0,41.2,6.9105626029346015,0.07362869198312237,0.04460599254760824,0.15050492824247583,0.14782461582229892,-0.015032804147502774,-0.719733476868028
0.76,7,0.23,0.6,0.5,0.7,0.05,1.0,0.0,88.06666666666666,40.13333333333333,6.659428280348728,0.07278481012658228,0.05479867059308238,0.13240384083601867,0.13089935504609596,-0.03307273045220721,-0.7210969578871307
0.76,7,0.23,0.6,0.5,0.7,0.05,1.5,0.5,90.6,40.733333333333334,6.820697278037033,0.07510548523206752,0.048164042029636416,0.13988079766903644,0.13904097307011432,-0.025956125510991124,-0.7223812457868751
0.76,7,0.26,0.6,0.5,0.7,0.0,1.5,1.0,86.73333333333333,40.6,7.421645080128172,0.07489451476793248,0.07061839931902258,0.143099278729904,0.13976558287180704,-0.024471605686564982,-0.7238368778075811
0.76,7,0.23,0.6,0.5,0.7,0.05,1.5,0.0,92.6,41.333333333333336,6.943249685060978,0.07426160337552742,0.03901125881493941,0.14686253023262458,0.14740316190256483,-0.017222372228112463,-0.7280831588859713
0.76,7,0.26,0.6,0.75,0.5,0.0,1.0,1.0,86.06666666666666,40.733333333333334,7.322160435543627,0.07426160337552742,0.07178382416647135,0.14248757933562878,0.1411664133248249,-0.0224917130150472,-0.7289677752646426
0.76,7,0.23,0.6,0.75,0.5,0.05,1.0,0.0,90.8,40.8,6.764509606633145,0.07257383966244728,0.05620398075781609,0.14215082551338074,0.1400074136765247,-0.022860268858143067,-0.7314557412143013
0.76,7,0.26,0.6,0.5,0.9,0.0,1.5,0.5,88.6,41.0,7.516260255466128,0.07320675105485233,0.05130787201489716,0.146564348712864,0.14078891174657407,-0.020105043245229107,-0.7328275525513421
0.76,7,0.23,0.6,0.75,0.5,0.05,1.0,0.5,90.8,40.666666666666664,6.752480227630121,0.07151898734177214,0.056937888914309065,0.13833467579207812,0.13678134829949923,-0.026734518288134793,-0.7390543006018049
0.76,7,0.26,0.6,0.75,0.7,0.0,1.5,1.0,87.53333333333333,41.0,7.441389575115682,0.07531645569620252,0.07271715450901263,0.1458817970753237,0.14176269964053514,-0.021333441717424663,-0.7403401232272103
0.76,7,0.23,0.6,0.75,0.5,0.05,1.5,0.5,92.46666666666667,41.4,6.952287117266672,0.07552742616033756,0.03670867809220954,0.14601959799910086,0.14277385913787694,-0.020777766096570012,-0.7412558536788194
0.76,7,0.23,0.6,0.5,0.5,0.05,1.5,1.0,89.33333333333333,40.666666666666664,6.733014502303118,0.0740506329113924,0.04628230947155421,0.1316740118644697,0.13192472613329623,-0.03176255884137223,-0.7424070305830706
0.76,7,0.23,0.6,0.5,0.5,0.05,1.5,0.5,92.8,41.333333333333336,6.99406508949373,0.07468354430379746,0.03931937588724604,0.14261046971720337,0.142386116973046,-0.022470410991734028,-0.7450238512660665
0.76,7,0.23,0.6,0.75,0.7,0.05,1.0,0.0,90.33333333333333,40.8,6.758312515126669,0.07468354430379746,0.05554463359201756,0.1335216018622733,0.13176210617098258,-0.031629975802063386,-0.7546383941369255
0.76,7,0.26,0.6,0.75,0.9,0.0,1.5,0.5,89.6,41.46666666666667,7.560209809996512,0.07405063291139241,0.05225938614358193,0.14785994720855541,0.14175337002582275,-0.01977563140548638,-0.7588400922393622
0.76,7,0.23,0.6,0.5,0.9,0.05,1.5,0.5,92.33333333333333,41.46666666666667,6.93169979248094,0.07236286919831222,0.04366689499027089,0.14381448804430547,0.1425627724184301,-0.021511744092932373,-0.7610060104725971
0.76,7,0.26,0.6,0.5,0.9,0.0,1.5,1.0,88.4,41.333333333333336,7.500810242392065,0.07721518987341772,0.07000976856904519,0.14310475388481494,0.1393998090781697,-0.02400483390441856,-0.7633914578339689
0.76,7,0.23,0.6,0.75,0.9,0.05,1.0,0.0,90.73333333333333,41.0,6.784254311514878,0.07468354430379746,0.040279145812822346,0.1317316712615531,0.130437619430802,-0.03423160057116803,-0.7655599902087978
0.76,7,0.23,0.6,0.75,0.5,0.05,1.5,1.0,91.0,41.4,6.844605173160675,0.07426160337552742,0.04727627125744824,0.13611778935275706,0.13581856090612288,-0.027307764536281292,-0.7748868221594467
0.76,7,0.26,0.6,0.75,0.9,0.0,1.5,1.0,89.4,41.86666666666667,7.539912256735805,0.07721518987341772,0.06964760478390629,0.14553871147239497,0.14096186640266392,-0.021848123260111357,-0.7908934098632872
0.76,7,0.26,0.6,0.75,0.7,0.0,1.5,0.5,89.46666666666667,41.2,7.528429365410748,0.0738396624472574,0.07227378595960694,0.13595592688768304,0.13144965619145899,-0.03286509858544575,-0.7959282698449681
